,标识符,机型,始发地,出发,到达
240,CCA1479,B738,Beijing Capital Int'l (PEK / ZBAA),Tue 09:38AM CST,Tue 01:01PM CST
241,CCA4559,B737,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 11:11AM CST,Tue 12:55PM CST
242,CSN8939,A321,Beijing Daxing International Airport (PKX / ZBAD),Tue 09:51AM CST,Tue 12:52PM CST
243,CSN3790,B738,Kunming Changshui Int'l (KMG / ZPPP),Tue 10:54AM CST,Tue 12:33PM CST
244,CES6415,A320,Wenzhou Int'l (WNZ / ZSWZ),Tue 10:41AM CST,Tue 12:19PM CST
245,CSN3774,B738,Changde Taohuayuan (CGD / ZGCD),Tue 10:52AM CST,Tue 12:15PM CST
246,OKA2705,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Tue 10:08AM CST,Tue 12:05PM CST
247,CDG2155,B738,Haikou Meilan Int'l (HAK / ZJHK),Tue 11:16AM CST,Tue 12:01PM CST
248,CDG4709,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Tue 09:31AM CST,Tue 11:48AM CST
249,CES2733,A320,Wuxi (WUX / ZSWX),Tue 08:57AM CST,Tue 11:38AM CST
250,CDG4909,B738,Nanchang Changbei Int'l (KHN / ZSCN),Tue 09:54AM CST,Tue 11:31AM CST
251,CXA8555,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 09:31AM CST,Tue 11:16AM CST
252,CES2791,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Tue 09:02AM CST,Tue 11:13AM CST
253,CSH9513,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Tue 08:51AM CST,Tue 11:10AM CST
254,CCA1619,B737,Tianjin Binhai Int'l (TSN / ZBTJ),Tue 07:50AM CST,Tue 11:06AM CST
255,GCR7675,A320,Ganzhou Huangjin (KOW / ZSGZ),Tue 10:06AM CST,Tue 11:02AM CST
256,UEA2233,A320,Zunyi (ZYI / ZUZY),Tue 09:10AM CST,Tue 10:36AM CST
257,GCR7809,A320,Longyan Guanzhishan (LCX / ZSLD),Tue 10:35AM CST,01:44PM CST (?)
258,CHH7619,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 07:35AM CST,Tue 10:10AM CST
259,CSN3845,B738,Wuhan Tianhe (WUH / ZHHH),Tue 08:22AM CST,Tue 10:02AM CST
260,CSZ9529,B738,Wuxi (WUX / ZSWX),Tue 07:39AM CST,Tue 09:56AM CST
261,CES7867,B738,Kunming Changshui Int'l (KMG / ZPPP),Tue 08:08AM CST,Tue 09:46AM CST
262,DKH1159,A320,Shanghai Pudong Int'l (PVG / ZSPD),Tue 07:18AM CST,Tue 09:42AM CST
263,CJX8913,B738,Nanchang Changbei Int'l (KHN / ZSCN),Tue 07:57AM CST,Tue 09:25AM CST
264,HXA4171,CRJ9,Quzhou (JUZ / ZSJU),Tue 07:29AM CST,Tue 09:17AM CST
265,CQH8819,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Tue 07:00AM CST,Tue 09:11AM CST
266,CDG8817,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 08:00AM CST,Tue 09:07AM CST
267,CHH7433,B738,Haikou Meilan Int'l (HAK / ZJHK),Tue 07:58AM CST,Tue 08:45AM CST
268,CHB6263,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 06:40AM CST,Tue 08:21AM CST
269,CBG8977,A320,Haikou Meilan Int'l (HAK / ZJHK),Tue 06:30AM CST,Tue 07:15AM CST
270,YZR7542,B738,Huangyan Luqiao (HYN / ZSLQ),Tue 12:30AM CST,Tue 02:27AM CST
271,CSN3756,B738,Shanghai Pudong Int'l (PVG / ZSPD),Mon 10:34PM CST,Tue 01:01AM CST
272,CSN3768,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 11:04PM CST,Tue 12:57AM CST
273,CES2786,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Mon 10:32PM CST,Tue 12:33AM CST
274,CSN3792,B738,Taiyuan Wusu (TYN / ZBYN),Mon 09:48PM CST,Tue 12:26AM CST
275,CBG8868,A320,Handan (HDG / ZBHD),Mon 10:06PM CST,Tue 12:23AM CST
276,CSN3788,B738,Guiyang Longdongbao (KWE / ZUGY),Mon 10:58PM CST,Tue 12:14AM CST
277,CSZ8320,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Mon 10:07PM CST,Tue 12:11AM CST
278,CSN3736,B738,Beijing Daxing International Airport (PKX / ZBAD),Mon 08:47PM CST,Mon 11:51PM CST
279,CSN8590,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Mon 09:37PM CST,Mon 11:48PM CST
280,EPA6336,B738,Wanxian (WXN / ZUWX),Mon 09:30PM CST,Mon 11:44PM CST
281,CSN6387,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Mon 07:31PM CST,Mon 11:40PM CST
282,CSN3738,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Mon 08:58PM CST,Mon 11:04PM CST
283,CSN3748,B738,Kunming Changshui Int'l (KMG / ZPPP),Mon 09:20PM CST,Mon 10:52PM CST
284,CSZ8307,A320,Xiangfan (XFN / ZHXF),Mon 08:44PM CST,Mon 10:38PM CST
285,CSC8152,A320,Changzhou Benniu (CZX / ZSCG),Mon 08:25PM CST,Mon 10:34PM CST
286,EPA6306,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Mon 08:07PM CST,Mon 10:22PM CST
287,GDC7159,B738,Beijing Capital Int'l (PEK / ZBAA),Mon 07:01PM CST,Mon 10:19PM CST
288,CSN3882,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 08:15PM CST,Mon 10:11PM CST
289,CDG8873,B738,Nanchang Changbei Int'l (KHN / ZSCN),Mon 08:37PM CST,Mon 10:04PM CST
290,CSN3679,A321,Shanghai Pudong Int'l (PVG / ZSPD),Mon 07:36PM CST,Mon 09:58PM CST
291,CGN8303,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 07:35PM CST,Mon 09:57PM CST
292,CJX8946,B738,Huai'an Lianshui (HIA / ZSSH),Mon 07:23PM CST,Mon 09:40PM CST
293,CHB6243,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Mon 07:18PM CST,Mon 09:27PM CST
294,CSN3760,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 08:10PM CST,Mon 08:54PM CST
295,CSN3734,B738,Beijing Daxing International Airport (PKX / ZBAD),Mon 05:49PM CST,Mon 08:52PM CST
296,CCA8217,A320,Wuhan Tianhe (WUH / ZHHH),Mon 06:58PM CST,Mon 08:35PM CST
297,DKH1157,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 06:14PM CST,Mon 08:28PM CST
298,CES2965,A321,Changsha Huanghua Int'l (CSX / ZGHA),Mon 07:17PM CST,Mon 08:16PM CST
299,CDG4805,B738,Wenzhou Int'l (WNZ / ZSWZ),Mon 06:04PM CST,Mon 07:49PM CST
300,CXA8343,B738,Quanzhou Jinjiang (JJN / ZSQZ),Mon 06:33PM CST,Mon 07:45PM CST
301,HXA2837,A321,Meixian (MXZ / ZGMX),Mon 06:49PM CST,Mon 07:43PM CST
302,CXA8369,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 05:29PM CST,Mon 07:35PM CST
303,CSZ8315,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Mon 05:19PM CST,Mon 07:28PM CST
304,CSH9497,737,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 05:01PM CST,Mon 07:24PM CST
305,CSH9497,737,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 05:01PM CST,Mon 07:24PM CST
306,CCA4050,B737,Dachuan (DAX / ZUDX),Mon 05:13PM CST,Mon 07:14PM CST
307,CSN8702,B738,Luzhou (LZO / ZULZ),Mon 05:23PM CST,Mon 07:07PM CST
308,CSN3720,B738,Changsha Huanghua Int'l (CSX / ZGHA),Mon 05:40PM CST,Mon 06:55PM CST
309,CSN8966,B738,Beijing Daxing International Airport (PKX / ZBAD),Mon 03:48PM CST,Mon 06:52PM CST
310,CSN6581,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Mon 04:38PM CST,Mon 06:45PM CST
311,CSH9215,B738,Shanghai Pudong Int'l (PVG / ZSPD),Mon 04:14PM CST,Mon 06:42PM CST
312,CDG8841,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 04:34PM CST,Mon 05:58PM CST
313,CES9768,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Mon 03:39PM CST,Mon 05:50PM CST
314,CES2341,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 03:21PM CST,Mon 05:38PM CST
315,CSN3690,B738,Shanghai Pudong Int'l (PVG / ZSPD),Mon 02:58PM CST,Mon 05:34PM CST
316,CCA4391,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 03:32PM CST,Mon 05:29PM CST
317,CBG8867,A320,Haikou Meilan Int'l (HAK / ZJHK),Mon 02:00PM CST,Mon 05:25PM CST
318,CSN3732,B738,Beijing Daxing International Airport (PKX / ZBAD),Mon 02:13PM CST,Mon 05:13PM CST
319,CDG2265,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Mon 01:54PM CST,Mon 05:04PM CST
320,CHH7471,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Mon 02:48PM CST,Mon 04:53PM CST
321,CBG2022,E190,Shiyan Wudangshan (WDS / ZHSY),Mon 02:39PM CST,Mon 04:40PM CST
322,CUA2385,737,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Mon 01:37PM CST,Mon 04:37PM CST
323,CSN3759,B738,Wuhan Tianhe (WUH / ZHHH),Mon 02:51PM CST,Mon 04:32PM CST
324,SNG4301,A321,Hefei Xinqiao Airport (HFE / ZSOF),Mon 02:01PM CST,Mon 04:04PM CST
325,CSN6247,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Mon 01:53PM CST,Mon 03:59PM CST
326,CSZ8310,A320,Ningbo Lishe Int'l (NGB / ZSNB),Mon 01:48PM CST,Mon 03:54PM CST
327,CDG2189,B738,Hefei Xinqiao Airport (HFE / ZSOF),Mon 01:40PM CST,Mon 03:51PM CST
328,YZR7503,B738,Shanghai Pudong Int'l (PVG / ZSPD),Mon 01:14PM CST,Mon 03:48PM CST
329,CSN3762,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 01:22PM CST,Mon 03:42PM CST
330,CCA8663,A320,Beijing Capital Int'l (PEK / ZBAA),Mon 11:58AM CST,Mon 03:27PM CST
331,QDA6095,A320,Nanyang (NNY / ZHNY),Mon 01:12PM CST,Mon 03:23PM CST
332,CSN3774,B738,Changde Taohuayuan (CGD / ZGCD),Mon 01:48PM CST,Mon 03:11PM CST
333,CSN6704,B738,Sanya Phoenix Int'l (SYX / ZJSY),Mon 01:59PM CST,Mon 03:01PM CST
334,CES6415,A320,Wenzhou Int'l (WNZ / ZSWZ),Mon 12:57PM CST,Mon 02:45PM CST
335,CSH9297,737,Jieyang Chaoshan International Airport (SWA / ZGOW),Mon 01:44PM CST,Mon 02:41PM CST
336,CSN6439,A320,Qingdao Liuting Int'l (TAO / ZSQD),Mon 11:29AM CST,Mon 02:35PM CST
337,CDG1157,B738,Beijing Capital Int'l (PEK / ZBAA),Mon 11:16AM CST,Mon 02:32PM CST
338,CDC8009,A320,Xuzhou (XUZ / ZSXZ),Mon 12:00PM CST,Mon 02:23PM CST
339,CSC8063,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 12:17PM CST,Mon 02:20PM CST
340,CDC8579,A320,Yinchuan Helanshan (INC / ZLIC),Mon 11:16AM CST,Mon 02:16PM CST
341,CSC8063,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Mon 12:17PM CST,Mon 02:20PM CST
342,CDC8579,A320,Yinchuan Helanshan (INC / ZLIC),Mon 11:16AM CST,Mon 02:16PM CST
343,CSN8256,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Mon 11:12AM CST,Mon 02:12PM CST
344,CSN3846,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 01:21PM CST,Mon 02:05PM CST
345,CSN3730,B738,Ningbo Lishe Int'l (NGB / ZSNB),Mon 12:01PM CST,Mon 02:01PM CST
346,CXA8355,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Mon 12:29PM CST,Mon 01:59PM CST
347,CCA1433,B738,Beijing Daxing International Airport (PKX / ZBAD),Mon 10:46AM CST,Mon 01:47PM CST
348,CXA8559,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 12:17PM CST,Mon 01:25PM CST
349,CSN6292,B738,Wuhan Tianhe (WUH / ZHHH),Mon 11:36AM CST,Mon 01:19PM CST
350,CCA1479,B738,Beijing Capital Int'l (PEK / ZBAA),Mon 09:51AM CST,Mon 01:13PM CST
351,CDG2155,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 12:19PM CST,Mon 01:06PM CST
352,CCA4559,B737,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 11:16AM CST,Mon 01:04PM CST
353,CCA4055,B737,Yinchuan Helanshan (INC / ZLIC),Mon 09:47AM CST,Mon 12:53PM CST
354,CSN8939,A321,Beijing Daxing International Airport (PKX / ZBAD),Mon 09:35AM CST,Mon 12:36PM CST
355,CSN3790,B738,Kunming Changshui Int'l (KMG / ZPPP),Mon 10:48AM CST,Mon 12:24PM CST
356,DKH1159,A320,Shanghai Pudong Int'l (PVG / ZSPD),Mon 09:38AM CST,Mon 12:01PM CST
357,CHH7433,B738,Haikou Meilan Int'l (HAK / ZJHK),Mon 11:08AM CST,Mon 11:54AM CST
358,CDG4709,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Mon 09:29AM CST,Mon 11:42AM CST
359,GCR7875,A320,Yichun Mingyueshan (YIC / ZSYC),Mon 10:16AM CST,Mon 11:35AM CST
360,CXA8555,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 09:45AM CST,Mon 11:25AM CST
361,CES2791,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Mon 09:15AM CST,Mon 11:22AM CST
362,CDG4909,B738,Nanchang Changbei Int'l (KHN / ZSCN),Mon 09:44AM CST,Mon 11:18AM CST
363,CSZ8336,A320,Yuncheng (YCU / ZBYC),Mon 08:51AM CST,Mon 11:15AM CST
364,CSH9513,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 08:37AM CST,Mon 10:58AM CST
365,GCR7675,E190,Ganzhou Huangjin (KOW / ZSGZ),Mon 09:51AM CST,Mon 10:55AM CST
366,CSN6703,B738,Yiwu (YIW / ZSYW),Mon 08:26AM CST,Mon 10:33AM CST
367,CSN3740,B738,Beijing Daxing International Airport (PKX / ZBAD),Mon 07:17AM CST,Mon 10:21AM CST
368,CSZ9529,B738,Wuxi (WUX / ZSWX),Mon 07:46AM CST,Mon 10:09AM CST
369,CHH7619,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Mon 07:51AM CST,Mon 10:06AM CST
370,CSN3845,B738,Wuhan Tianhe (WUH / ZHHH),Mon 08:19AM CST,Mon 10:01AM CST
371,CES7867,B738,Kunming Changshui Int'l (KMG / ZPPP),Mon 08:15AM CST,Mon 09:47AM CST
372,CDG8817,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Mon 08:11AM CST,Mon 09:29AM CST
373,CJX8913,B738,Nanchang Changbei Int'l (KHN / ZSCN),Mon 07:56AM CST,Mon 09:22AM CST
374,CQH8819,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Mon 06:51AM CST,Mon 09:09AM CST
375,CSC8047,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 07:13AM CST,Mon 08:52AM CST
376,LKE9883,A320,Kunming Changshui Int'l (KMG / ZPPP),Mon 07:02AM CST,Mon 08:41AM CST
377,CHB6263,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Mon 06:46AM CST,Mon 08:18AM CST
378,CSN3768,B738,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 11:20PM CST,Mon 01:13AM CST
379,CSN3792,B738,Taiyuan Wusu (TYN / ZBYN),Sun 10:17PM CST,Mon 12:48AM CST
380,CES2786,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 10:34PM CST,Mon 12:40AM CST
381,CHB6243,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 10:10PM CST,Mon 12:20AM CST
382,CSN8286,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 10:44PM CST,Mon 12:15AM CST
383,CSN8566,B738,Wuhan Tianhe (WUH / ZHHH),Sun 10:30PM CST,Mon 12:06AM CST
384,CSN3788,B738,Guiyang Longdongbao (KWE / ZUGY),Sun 10:46PM CST,Mon 12:01AM CST
385,CSN3736,B738,Beijing Daxing International Airport (PKX / ZBAD),Sun 08:53PM CST,Sun 11:53PM CST
386,EPA6336,B738,Wanxian (WXN / ZUWX),Sun 09:30PM CST,Sun 11:45PM CST
387,CSZ8320,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 09:17PM CST,Sun 11:13PM CST
388,HXA2837,A321,Meixian (MXZ / ZGMX),Sun 10:09PM CST,Sun 11:10PM CST
389,CSN8590,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 08:58PM CST,Sun 10:58PM CST
390,CSN3748,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 09:23PM CST,Sun 10:53PM CST
391,CSZ8307,A320,Xiangfan (XFN / ZHXF),Sun 09:00PM CST,Sun 10:48PM CST
392,CSN3738,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 08:37PM CST,Sun 10:43PM CST
393,CJX6646,B738,Lianyungang (LYG / ZSLG),Sun 08:23PM CST,Sun 10:41PM CST
394,CSN6387,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 06:35PM CST,Sun 10:39PM CST
395,CSN3882,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 08:11PM CST,Sun 10:16PM CST
396,CCA4050,B737,Dachuan (DAX / ZUDX),Sun 08:32PM CST,Sun 10:13PM CST
397,CCA4050,B737,Dachuan (DAX / ZUDX),Sun 08:32PM CST,Sun 10:13PM CST
398,CBG8868,A320,Handan (HDG / ZBHD),Sun 07:59PM CST,Sun 10:08PM CST
399,CSN3756,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sun 07:39PM CST,Sun 10:05PM CST
400,CGN8303,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 07:25PM CST,Sun 09:47PM CST
401,RLH6527,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 08:09PM CST,Sun 09:41PM CST
402,CSC8152,A320,Changzhou Benniu (CZX / ZSCG),Sun 07:26PM CST,Sun 09:38PM CST
403,EPA6306,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 07:09PM CST,Sun 09:19PM CST
404,CDG8873,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sun 07:28PM CST,Sun 09:01PM CST
405,CSN3760,B738,Haikou Meilan Int'l (HAK / ZJHK),Sun 08:12PM CST,Sun 08:55PM CST
406,YZR7542,B738,Huangyan Luqiao (HYN / ZSLQ),Sun 06:48PM CST,Sun 08:50PM CST
407,CCA8217,A320,Wuhan Tianhe (WUH / ZHHH),Sun 07:00PM CST,Sun 08:42PM CST
408,CJX8946,B738,Huai'an Lianshui (HIA / ZSSH),Sun 05:35PM CST,Sun 08:39PM CST
409,DKH1157,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 06:14PM CST,Sun 08:33PM CST
410,CCA1945,A321,Shanghai Pudong Int'l (PVG / ZSPD),Sun 05:39PM CST,Sun 08:13PM CST
411,CES2965,A321,Changsha Huanghua Int'l (CSX / ZGHA),Sun 06:51PM CST,Sun 08:10PM CST
412,GDC7159,B738,Beijing Capital Int'l (PEK / ZBAA),Sun 04:56PM CST,Sun 08:03PM CST
413,CCA1473,A320,Beijing Capital Int'l (PEK / ZBAA),Sun 04:47PM CST,Sun 08:00PM CST
414,CXA8369,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 05:38PM CST,Sun 07:50PM CST
415,CSN3679,A321,Shanghai Pudong Int'l (PVG / ZSPD),Sun 05:16PM CST,Sun 07:46PM CST
416,CXA8343,B738,Quanzhou Jinjiang (JJN / ZSQZ),Sun 06:27PM CST,Sun 07:43PM CST
417,CSH9497,737,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 05:05PM CST,Sun 07:32PM CST
418,CSN3734,B738,Beijing Daxing International Airport (PKX / ZBAD),Sun 04:12PM CST,Sun 07:14PM CST
419,CSN3720,B738,Changsha Huanghua Int'l (CSX / ZGHA),Sun 05:50PM CST,Sun 07:11PM CST
420,CDG4805,B738,Wenzhou Int'l (WNZ / ZSWZ),Sun 05:16PM CST,Sun 07:06PM CST
421,CSH9215,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sun 04:11PM CST,Sun 06:43PM CST
422,CQH8631,A320,Ningbo Lishe Int'l (NGB / ZSNB),Sun 04:29PM CST,Sun 06:38PM CST
423,CSN8702,B738,Luzhou (LZO / ZULZ),Sun 04:19PM CST,Sun 06:00PM CST
424,CDG8841,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 04:28PM CST,Sun 05:55PM CST
425,CES2341,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 03:23PM CST,Sun 05:41PM CST
426,CDG1157,B738,Beijing Capital Int'l (PEK / ZBAA),Sun 02:26PM CST,Sun 05:38PM CST
427,CCA4391,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 03:42PM CST,Sun 05:35PM CST
428,DKH1199,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sun 03:00PM CST,Sun 05:30PM CST
429,CSZ8315,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 03:19PM CST,Sun 05:25PM CST
430,CSN8966,B738,Beijing Daxing International Airport (PKX / ZBAD),Sun 02:23PM CST,Sun 05:21PM CST
431,CSZ8310,A320,Ningbo Lishe Int'l (NGB / ZSNB),Sun 02:52PM CST,Sun 04:59PM CST
432,CSN8966,B738,Beijing Daxing International Airport (PKX / ZBAD),Sun 02:23PM CST,Sun 05:21PM CST
433,CSZ8310,A320,Ningbo Lishe Int'l (NGB / ZSNB),Sun 02:52PM CST,Sun 04:59PM CST
434,CDG4989,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 03:14PM CST,Sun 04:55PM CST
435,SNG4301,A321,Hefei Xinqiao Airport (HFE / ZSOF),Sun 02:29PM CST,Sun 04:35PM CST
436,CCA4559,B737,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 02:55PM CST,Sun 04:32PM CST
437,CSN3759,B738,Wuhan Tianhe (WUH / ZHHH),Sun 02:45PM CST,Sun 04:27PM CST
438,CSN3732,B738,Beijing Daxing International Airport (PKX / ZBAD),Sun 01:01PM CST,Sun 04:09PM CST
439,CDG2189,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sun 02:04PM CST,Sun 04:07PM CST
440,CSN3762,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 01:47PM CST,Sun 04:05PM CST
441,CSN6581,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 01:51PM CST,Sun 04:03PM CST
442,CSN6247,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 01:39PM CST,Sun 03:58PM CST
443,CSN6479,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 01:50PM CST,Sun 03:54PM CST
444,CES9768,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 01:42PM CST,Sun 03:51PM CST
445,CSC8721,A319,Xichang Qingshan (XIC / ZUXC),Sun 01:56PM CST,Sun 03:46PM CST
446,CSN6439,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 12:32PM CST,Sun 03:44PM CST
447,CSC8063,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 01:38PM CST,Sun 03:31PM CST
448,CXA8555,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 01:50PM CST,Sun 03:21PM CST
449,CSN3690,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sun 12:43PM CST,Sun 03:15PM CST
450,CSH9297,737,Jieyang Chaoshan International Airport (SWA / ZGOW),Sun 01:56PM CST,Sun 02:53PM CST
451,CSN6619,A320,Jinan Yaoqiang (TNA / ZSJN),Sun 12:08PM CST,Sun 02:51PM CST
452,CBG8867,A320,Haikou Meilan Int'l (HAK / ZJHK),Sun 02:00PM CST,Sun 02:47PM CST
453,CSC8047,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 01:14PM CST,Sun 02:44PM CST
454,CDG2265,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 11:37AM CST,Sun 02:40PM CST
455,CCA8663,A320,Beijing Capital Int'l (PEK / ZBAA),Sun 11:22AM CST,Sun 02:32PM CST
456,CSN6704,B738,Sanya Phoenix Int'l (SYX / ZJSY),Sun 01:29PM CST,Sun 02:28PM CST
457,CSN3730,B738,Ningbo Lishe Int'l (NGB / ZSNB),Sun 12:18PM CST,Sun 02:22PM CST
458,CUA2385,737,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sun 11:29AM CST,Sun 02:17PM CST
459,CSN3846,B738,Haikou Meilan Int'l (HAK / ZJHK),Sun 01:20PM CST,Sun 02:03PM CST
460,CDC8579,A320,Yinchuan Helanshan (INC / ZLIC),Sun 11:00AM CST,Sun 01:57PM CST
461,CXA8355,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sun 12:03PM CST,Sun 01:31PM CST
462,CSN6292,B738,Wuhan Tianhe (WUH / ZHHH),Sun 11:41AM CST,Sun 01:24PM CST
463,CCA1433,B738,Beijing Daxing International Airport (PKX / ZBAD),Sun 10:20AM CST,Sun 01:22PM CST
464,CCA1479,A321,Beijing Capital Int'l (PEK / ZBAA),Sun 10:02AM CST,Sun 01:17PM CST
465,CDC8009,A320,Xuzhou (XUZ / ZSXZ),Sun 10:48AM CST,Sun 01:09PM CST
466,CXA8559,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sun 11:50AM CST,Sun 01:04PM CST
467,CSN8939,A321,Beijing Daxing International Airport (PKX / ZBAD),Sun 09:52AM CST,Sun 12:54PM CST
468,CCA4055,B737,Yinchuan Helanshan (INC / ZLIC),Sun 09:53AM CST,Sun 12:47PM CST
469,CCA4055,B737,Yinchuan Helanshan (INC / ZLIC),Sun 09:53AM CST,Sun 12:47PM CST
470,CSN3790,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 11:04AM CST,Sun 12:36PM CST
471,CHB6263,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 10:46AM CST,Sun 12:33PM CST
472,CHH7471,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 10:23AM CST,Sun 12:29PM CST
473,GCR7875,A320,Yichun Mingyueshan (YIC / ZSYC),Sun 11:05AM CST,Sun 12:26PM CST
474,CSN3774,B738,Changde Taohuayuan (CGD / ZGCD),Sun 10:52AM CST,Sun 12:19PM CST
475,EPA6276,B738,Quanzhou Jinjiang (JJN / ZSQZ),Sun 10:42AM CST,Sun 11:59AM CST
476,CDG2155,B738,Haikou Meilan Int'l (HAK / ZJHK),Sun 11:12AM CST,Sun 11:54AM CST
477,CES6415,A320,Wenzhou Int'l (WNZ / ZSWZ),Sun 09:55AM CST,Sun 11:47AM CST
478,CDG4709,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 09:30AM CST,Sun 11:42AM CST
