,标识符,机型,始发地,出发,到达
1089,CPA841,A35K,John F Kennedy Intl (KJFK),Thu 09:09AM EST,Fri 01:07PM HKT
1090,ICL851,B744,Ben Gurion Int'l (TLV / LLBG),Thu 08:42PM IST,Fri 12:49PM HKT
1091,CPA906,A359,Manila Int'l (MNL / RPLL),Fri 11:06AM PST,Fri 12:42PM HKT
1092,AAL9730,B77W,Narita Int'l (NRT / RJAA),Fri 09:22AM JST,Fri 01:15PM HKT
1093,CPA841,A35K,John F Kennedy Intl (KJFK),Thu 09:09AM EST,Fri 01:07PM HKT
1094,ICL851,B744,Ben Gurion Int'l (TLV / LLBG),Thu 08:42PM IST,Fri 12:49PM HKT
1095,CPA906,A359,Manila Int'l (MNL / RPLL),Fri 11:06AM PST,Fri 12:42PM HKT
1096,AHK3783,A332,Shanghai Pudong Int'l (PVG / ZSPD),Fri 10:23AM CST,Fri 12:35PM HKT
1097,CAL909,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Fri 10:56AM CST,Fri 12:20PM HKT
1098,CKS182,B744,Incheon Int'l (ICN / RKSI),Fri 09:36AM KST,Fri 11:56AM HKT
1099,CLX7904,B744,Novosibirsk Tolmachevo (OVB / UNNT),Fri 04:31AM +07,Fri 11:19AM HKT
1100,BOX587,B77L,Incheon Int'l (ICN / RKSI),Fri 09:02AM KST,Fri 11:15AM HKT
1101,CES501,A321,Shanghai Pudong Int'l (PVG / ZSPD),Fri 08:47AM CST,Fri 11:11AM HKT
1102,THA600,A330,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Fri 08:05AM +07,Fri 11:09AM HKT
1103,AIQ9000,A320,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Fri 08:00AM +07,Fri 11:06AM HKT
1104,CLX7904,B744,Novosibirsk Tolmachevo (OVB / UNNT),Fri 04:31AM +07,Fri 11:19AM HKT
1105,BOX587,B77L,Incheon Int'l (ICN / RKSI),Fri 09:02AM KST,Fri 11:15AM HKT
1106,CES501,A321,Shanghai Pudong Int'l (PVG / ZSPD),Fri 08:47AM CST,Fri 11:11AM HKT
1107,THA600,A330,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Fri 08:05AM +07,Fri 11:09AM HKT
1108,AIQ9000,A320,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Fri 08:00AM +07,Fri 11:06AM HKT
1109,SIA890,A359,Singapore Changi (SIN / WSSS),Fri 07:47AM +08,Fri 10:58AM HKT
1110,CXA8695,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Fri 09:03AM CST,Fri 10:24AM HKT
1111,GTI9486,B744,Incheon Int'l (ICN / RKSI),Fri 08:00AM KST,Fri 10:21AM HKT
1112,QTR8452,B772,Singapore Changi (SIN / WSSS),Fri 06:58AM +08,Fri 10:18AM HKT
1113,CPA38,B748,Indira Gandhi Int'l (DEL / VIDP),Fri 03:21AM IST,Fri 09:56AM HKT
1114,CLX8564,B748,Kuala Lumpur Int'l (KUL / WMKK),Fri 06:32AM +08,Fri 09:54AM HKT
1115,QTR8414,B772,Hamad Int'l (DOH / OTHH),Thu 10:31PM +03,Fri 09:51AM HKT
1116,HKC830,A332,Shanghai Pudong Int'l (PVG / ZSPD),Fri 07:27AM CST,Fri 09:48AM HKT
1117,EVA851,B789,Taiwan Taoyuan Int'l (TPE / RCTP),Fri 08:19AM CST,Fri 09:44AM HKT
1118,CLX8564,B748,Kuala Lumpur Int'l (KUL / WMKK),Fri 06:32AM +08,Fri 09:54AM HKT
1119,QTR8414,B772,Hamad Int'l (DOH / OTHH),Thu 10:31PM +03,Fri 09:51AM HKT
1120,HKC830,A332,Shanghai Pudong Int'l (PVG / ZSPD),Fri 07:27AM CST,Fri 09:48AM HKT
1121,EVA851,B789,Taiwan Taoyuan Int'l (TPE / RCTP),Fri 08:19AM CST,Fri 09:44AM HKT
1122,CAL903,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Fri 08:17AM CST,Fri 09:40AM HKT
1123,PAL300,A321,Manila Int'l (MNL / RPLL),Fri 08:01AM PST,Fri 09:38AM HKT
1124,HKC9236,A332,Shanghai Pudong Int'l (PVG / ZSPD),Fri 07:22AM CST,Fri 09:35AM HKT
1125,CPA660,B77W,Chatrapati Shivaji Int'l (BOM / VABB),Fri 01:58AM IST,Fri 09:09AM HKT
1126,AHK3356,A306,Manila Int'l (MNL / RPLL),Fri 07:17AM PST,Fri 08:53AM HKT
1127,CPA2055,B744,Shanghai Pudong Int'l (PVG / ZSPD),Fri 06:00AM CST,Fri 08:07AM HKT
1128,CPA3291,B744,Anchorage Intl (PANC),Thu 04:47AM AKST,Fri 07:50AM HKT
1129,CPA93,B748,Anchorage Intl (PANC),Thu 04:39AM AKST,Fri 07:34AM HKT
1130,CPA170,A35K,Perth Int'l (PER / YPPH),Fri 12:12AM AWST,Fri 07:16AM HKT
1131,CPA2055,B744,Shanghai Pudong Int'l (PVG / ZSPD),Fri 06:00AM CST,Fri 08:07AM HKT
1132,CPA3291,B744,Anchorage Intl (PANC),Thu 04:47AM AKST,Fri 07:50AM HKT
