,标识符,机型,始发地,出发,到达
1899,CES5304,B732,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 09:48AM CST,Sat 11:30AM CST
1900,CSH9074,B738,Penglai International (YNT / ZSYT),Sat 09:57AM CST,Sat 11:24AM CST
1901,CSH9206,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 10:19AM CST,Sat 11:23AM CST
1902,CSZ9503,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 09:30AM CST,Sat 11:19AM CST
1903,CSZ9503,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 09:30AM CST,Sat 11:19AM CST
1904,DKH1106,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 09:53AM CST,Sat 11:14AM CST
1905,CES5572,A320,Jinan Yaoqiang (TNA / ZSJN),Sat 10:03AM CST,Sat 11:12AM CST
1906,CES6974,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Sat 08:49AM CST,Sat 11:11AM CST
1907,CSN3553,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 09:24AM CST,Sat 11:07AM CST
1908,CSH9516,B738,Wenzhou Int'l (WNZ / ZSWZ),Sat 10:10AM CST,Sat 11:06AM CST
1909,CCA1838,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 09:16AM CST,Sat 11:05AM CST
1910,CES2151,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 09:14AM CST,Sat 10:59AM CST
1911,CSH9246,B738,Nanchang Changbei Int'l (KHN / ZSCN),Sat 09:52AM CST,Sat 10:58AM CST
1912,CQH6632,A320,Shubuling (LYI / ZSLY),Sat 09:56AM CST,Sat 10:56AM CST
1913,CES5104,A333,Beijing Capital Int'l (PEK / ZBAA),Sat 09:08AM CST,Sat 10:47AM CST
1914,CES5302,A332,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 09:00AM CST,Sat 10:45AM CST
1915,CES5801,B738,Kunming Changshui Int'l (KMG / ZPPP),Sat 08:17AM CST,Sat 10:41AM CST
1916,CES5337,A320,Penglai International (YNT / ZSYT),Sat 09:21AM CST,Sat 10:39AM CST
1917,CSN3951,B788,Beijing Daxing International Airport (PKX / ZBAD),Sat 09:08AM CST,Sat 10:36AM CST
1918,CQH8956,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 08:51AM CST,Sat 10:35AM CST
1919,DKH1236,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 08:45AM CST,Sat 10:33AM CST
1920,CXA8511,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 09:12AM CST,Sat 10:33AM CST
1921,CES5276,A320,Yinchuan Helanshan (INC / ZLIC),Sat 08:30AM CST,Sat 10:29AM CST
1922,CES2220,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 08:25AM CST,Sat 10:25AM CST
1923,CSZ9501,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 08:43AM CST,Sat 10:25AM CST
1924,CSN3523,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 08:35AM CST,Sat 10:21AM CST
1925,CES2408,B732,Taiyuan Wusu (TYN / ZBYN),Sat 08:35AM CST,Sat 10:21AM CST
1926,CES5152,A321,Beijing Capital Int'l (PEK / ZBAA),Sat 08:34AM CST,Sat 10:19AM CST
1927,CHH7607,A333,Beijing Capital Int'l (PEK / ZBAA),Sat 08:40AM CST,Sat 10:17AM CST
1928,CCA1501,B773,Beijing Capital Int'l (PEK / ZBAA),Sat 08:30AM CST,Sat 10:13AM CST
1929,DKH1152,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 08:32AM CST,Sat 10:13AM CST
1930,CSH9460,B738,Guiyang Longdongbao (KWE / ZUGY),Sat 08:01AM CST,Sat 10:08AM CST
1931,CES2501,B732,Wuhan Tianhe (WUH / ZHHH),Sat 09:01AM CST,Sat 10:06AM CST
1932,CQH8822,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sat 08:53AM CST,Sat 10:06AM CST
1933,CCA4515,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sat 08:00AM CST,Sat 10:04AM CST
1934,HBH3219,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sat 08:20AM CST,Sat 10:02AM CST
1935,CSN3965,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 08:17AM CST,Sat 09:56AM CST
1936,CES5102,A333,Beijing Capital Int'l (PEK / ZBAA),Sat 08:15AM CST,Sat 09:55AM CST
1937,CXA8573,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Sat 08:45AM CST,Sat 09:50AM CST
1938,CSN3625,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 07:57AM CST,Sat 09:40AM CST
1939,GCR7883,A332,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 08:11AM CST,Sat 09:37AM CST
1940,DKH1144,A320,Guiyang Longdongbao (KWE / ZUGY),Sat 07:39AM CST,Sat 09:32AM CST
1941,CCA1533,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sat 08:00AM CST,Sat 09:26AM CST
1942,CDG2305,B738,Jinan Yaoqiang (TNA / ZSJN),Sat 08:17AM CST,Sat 09:25AM CST
1943,CCA4543,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 07:44AM CST,Sat 09:22AM CST
1944,CCA1831,B773,Beijing Capital Int'l (PEK / ZBAA),Sat 07:40AM CST,Sat 09:19AM CST
1945,CHH7605,B789,Beijing Capital Int'l (PEK / ZBAA),Sat 07:39AM CST,Sat 09:16AM CST
1946,CES5514,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sat 08:06AM CST,Sat 09:13AM CST
1947,CDG4941,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 07:56AM CST,Sat 09:09AM CST
1948,CUA5737,737,Beijing Daxing International Airport (PKX / ZBAD),Sat 07:31AM CST,Sat 09:07AM CST
1949,CQH8930,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 07:26AM CST,Sat 09:01AM CST
1950,CSN3533,A359,Guangzhou Baiyun Int'l (CAN / ZGGG),Sat 07:20AM CST,Sat 08:58AM CST
1951,CES5100,A321,Beijing Capital Int'l (PEK / ZBAA),Sat 07:12AM CST,Sat 08:54AM CST
1952,CDG4661,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sat 07:40AM CST,Sat 08:47AM CST
1953,CXA8583,B738,Changsha Huanghua Int'l (CSX / ZGHA),Sat 07:19AM CST,Sat 08:38AM CST
1954,CES5516,A321,Qingdao Liuting Int'l (TAO / ZSQD),Sat 07:27AM CST,Sat 08:37AM CST
1955,CXA8501,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Sat 07:19AM CST,Sat 08:32AM CST
1956,CSN3568,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Sat 06:51AM CST,Sat 08:28AM CST
1957,CES2239,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Sat 06:39AM CST,Sat 08:18AM CST
1958,CQH6256,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sat 06:34AM CST,Sat 08:13AM CST
1959,CES9694,B732,Taiyuan Wusu (TYN / ZBYN),Sat 06:31AM CST,Sat 08:11AM CST
1960,CES5422,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 06:29AM CST,Sat 08:10AM CST
1961,DKH1244,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sat 06:09AM CST,Sat 07:51AM CST
1962,CES5578,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sat 06:37AM CST,Sat 07:45AM CST
1963,CHH7603,B738,Beijing Capital Int'l (PEK / ZBAA),Fri 10:34PM CST,Sat 12:15AM CST
1964,DKH1156,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 10:32PM CST,Sat 12:11AM CST
1965,DKH1134,A320,Taiyuan Wusu (TYN / ZBYN),Fri 10:19PM CST,Sat 12:07AM CST
1966,CQH8846,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 10:22PM CST,Sat 12:04AM CST
1967,CES5360,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 10:19PM CST,Sat 12:00AM CST
1968,DKH1288,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 10:26PM CST,Fri 11:59PM CST
1969,DKH1158,A321,Zhuhai Int'l (ZUH / ZGSD),Fri 10:14PM CST,Fri 11:56PM CST
1970,CQH8886,A320,Guiyang Longdongbao (KWE / ZUGY),Fri 10:01PM CST,Fri 11:52PM CST
1971,CES5690,A320,Hohhot Baita Int'l (HET / ZBHH),Fri 09:45PM CST,Fri 11:50PM CST
1972,DKH1128,A321,Sanya Phoenix Int'l (SYX / ZJSY),Fri 09:20PM CST,Fri 11:48PM CST
1973,CQH8864,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 10:23PM CST,Fri 11:46PM CST
1974,CSH9522,B789,Sanya Phoenix Int'l (SYX / ZJSY),Fri 08:53PM CST,Fri 11:44PM CST
1975,CSH9062,737,Tianjin Binhai Int'l (TSN / ZBTJ),Fri 10:12PM CST,Fri 11:44PM CST
1976,CES5136,A332,Guiyang Longdongbao (KWE / ZUGY),Fri 09:50PM CST,Fri 11:41PM CST
1977,CES5166,B773,Beijing Capital Int'l (PEK / ZBAA),Fri 09:56PM CST,Fri 11:40PM CST
1978,CES5166,B773,Beijing Capital Int'l (PEK / ZBAA),Fri 09:56PM CST,Fri 11:40PM CST
1979,CQH8738,A320,Dongying Shengli (DOY / ZSDY),Fri 10:10PM CST,Fri 11:36PM CST
1980,CQH8780,A320,Sanya Phoenix Int'l (SYX / ZJSY),Fri 09:04PM CST,Fri 11:35PM CST
1981,CQH8932,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 09:52PM CST,Fri 11:35PM CST
1982,CSH9338,B738,Nanning Wuxu Int'l (NNG / ZGNN),Fri 09:17PM CST,Fri 11:32PM CST
1983,CES5320,A359,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 09:40PM CST,Fri 11:29PM CST
1984,CQH8962,A320,Qianjiang Wulingshan (JIQ / ZUQJ),Fri 09:53PM CST,Fri 11:29PM CST
1985,CES9086,A320,Yinchuan Helanshan (INC / ZLIC),Fri 09:22PM CST,Fri 11:27PM CST
1986,DKH1198,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 10:05PM CST,Fri 11:23PM CST
1987,CSH9428,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 09:35PM CST,Fri 11:21PM CST
1988,DKH1096,A320,Bijie Feixiong (BFJ / ZUBJ),Fri 09:07PM CST,Fri 11:19PM CST
1989,CES6356,A321,Changchun Longjia Int'l (CGQ / ZYCC),Fri 08:41PM CST,Fri 11:17PM CST
1990,CQH8910,A320,Quanzhou Jinjiang (JJN / ZSQZ),Fri 09:58PM CST,Fri 11:14PM CST
1991,CQH8950,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 09:33PM CST,Fri 11:13PM CST
1992,CSH9532,B738,Haikou Meilan Int'l (HAK / ZJHK),Fri 08:51PM CST,Fri 11:09PM CST
1993,CSN3589,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 09:15PM CST,Fri 11:07PM CST
1994,DKH1250,B789,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 09:26PM CST,Fri 11:07PM CST
1995,CES6382,A320,Xinyang Minggang Airport (XAI / ZHXY),Fri 09:57PM CST,Fri 11:03PM CST
1996,CES6382,A320,Xinyang Minggang Airport (XAI / ZHXY),Fri 09:57PM CST,Fri 11:03PM CST
1997,CES5128,A333,Beijing Capital Int'l (PEK / ZBAA),Fri 09:18PM CST,Fri 11:02PM CST
1998,CSH9498,737,Zhuhai Int'l (ZUH / ZGSD),Fri 08:58PM CST,Fri 10:59PM CST
1999,CES5364,A333,Changsha Huanghua Int'l (CSX / ZGHA),Fri 09:36PM CST,Fri 10:57PM CST
2000,CES5478,A359,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 08:52PM CST,Fri 10:57PM CST
2001,CES5210,A321,Jieyang Chaoshan International Airport (SWA / ZGOW),Fri 09:21PM CST,Fri 10:54PM CST
2002,CSH9364,B738,Wuhan Tianhe (WUH / ZHHH),Fri 09:46PM CST,Fri 10:52PM CST
2003,CES5813,B738,Kunming Changshui Int'l (KMG / ZPPP),Fri 08:18PM CST,Fri 10:49PM CST
2004,CCA1589,A330,Beijing Capital Int'l (PEK / ZBAA),Fri 09:04PM CST,Fri 10:48PM CST
2005,CES6338,A321,Harbin Taiping Int'l (HRB / ZYHB),Fri 07:55PM CST,Fri 10:48PM CST
2006,CES5358,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 08:54PM CST,Fri 10:45PM CST
2007,CQH8796,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Fri 08:27PM CST,Fri 10:41PM CST
2008,CSH9426,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 08:56PM CST,Fri 10:39PM CST
2009,CES5582,A320,Dashuipo (WEH / ZSWH),Fri 09:10PM CST,Fri 10:37PM CST
2010,DKH1172,A321,Nanning Wuxu Int'l (NNG / ZGNN),Fri 08:32PM CST,Fri 10:35PM CST
2011,CES5318,B773,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 08:55PM CST,Fri 10:32PM CST
2012,CES5580,A320,Fuzhou Changle Int'l (FOC / ZSFZ),Fri 09:30PM CST,Fri 10:31PM CST
2013,CQH8996,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 08:46PM CST,Fri 10:29PM CST
2014,CSH9128,B738,Hohhot Baita Int'l (HET / ZBHH),Fri 08:25PM CST,Fri 10:27PM CST
2015,CHH7219,B738,Haikou Meilan Int'l (HAK / ZJHK),Fri 08:14PM CST,Fri 10:25PM CST
2016,CQH6568,A320,Nanyang (NNY / ZHNY),Fri 09:09PM CST,Fri 10:21PM CST
2017,CSH9102,B738,Beijing Capital Int'l (PEK / ZBAA),Fri 08:38PM CST,Fri 10:18PM CST
2018,CES9084,A320,Nanchang Changbei Int'l (KHN / ZSCN),Fri 09:11PM CST,Fri 10:12PM CST
2019,DKH1060,A21N,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 08:14PM CST,Fri 10:11PM CST
2020,CES2169,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 08:21PM CST,Fri 10:09PM CST
2021,CES2470,B738,Wuhan Tianhe (WUH / ZHHH),Fri 09:04PM CST,Fri 10:05PM CST
2022,CSZ9519,A320,Jingdezhen (JDZ / ZSJD),Fri 08:58PM CST,Fri 10:04PM CST
2023,CSN3595,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 08:17PM CST,Fri 10:03PM CST
2024,CES5394,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 08:45PM CST,Fri 09:59PM CST
2025,CSH9542,A333,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 07:52PM CST,Fri 09:58PM CST
2026,CSH9186,A333,Shenyang Taoxian Int'l (SHE / ZYTX),Fri 07:37PM CST,Fri 09:57PM CST
2027,CQH8824,A320,Zunyi (ZYI / ZUZY),Fri 08:05PM CST,Fri 09:54PM CST
2028,CSH9216,B738,Zhuhai Int'l (ZUH / ZGSD),Fri 07:54PM CST,Fri 09:52PM CST
2029,CES5126,B773,Beijing Capital Int'l (PEK / ZBAA),Fri 08:10PM CST,Fri 09:50PM CST
2030,CSH9362,737,Changsha Huanghua Int'l (CSX / ZGHA),Fri 08:13PM CST,Fri 09:48PM CST
2031,CSH9262,737,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 08:21PM CST,Fri 09:47PM CST
2032,CES9725,737,Dali (DLU / ZPDL),Fri 07:02PM CST,Fri 09:44PM CST
2033,CSH9424,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 07:56PM CST,Fri 09:44PM CST
2034,CQH6216,A320,Quanzhou Jinjiang (JJN / ZSQZ),Fri 08:21PM CST,Fri 09:41PM CST
2035,CSH9574,B738,Penglai International (YNT / ZSYT),Fri 08:08PM CST,Fri 09:39PM CST
2036,CES2993,A321,Ganzhou Huangjin (KOW / ZSGZ),Fri 08:18PM CST,Fri 09:37PM CST
2037,CES5354,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 07:50PM CST,Fri 09:36PM CST
2038,CES5122,B773,Beijing Capital Int'l (PEK / ZBAA),Fri 07:55PM CST,Fri 09:35PM CST
2039,CSH9318,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 07:49PM CST,Fri 09:30PM CST
2040,DKH1064,A320,Xiangfan (XFN / ZHXF),Fri 08:08PM CST,Fri 09:29PM CST
2041,CXA8569,B738,Changsha Huanghua Int'l (CSX / ZGHA),Fri 08:03PM CST,Fri 09:26PM CST
2042,CCA1857,B77W,Beijing Capital Int'l (PEK / ZBAA),Fri 07:45PM CST,Fri 09:24PM CST
2043,CSH9204,737,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 07:38PM CST,Fri 09:23PM CST
2044,CSH9210,737,Nanning Wuxu Int'l (NNG / ZGNN),Fri 07:08PM CST,Fri 09:22PM CST
2045,CSH9064,737,Tianjin Binhai Int'l (TSN / ZBTJ),Fri 07:39PM CST,Fri 09:17PM CST
2046,CES5164,A321,Beijing Capital Int'l (PEK / ZBAA),Fri 07:39PM CST,Fri 09:17PM CST
2047,CES5352,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 07:32PM CST,Fri 09:11PM CST
2048,DKH1256,A320,Urumqi Diwopu Int'l (URC / ZWWW),Fri 05:00PM CST,Fri 09:09PM CST
2049,CXA8318,B738,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 07:13PM CST,Fri 09:06PM CST
2050,CES5350,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 07:20PM CST,Fri 09:06PM CST
2051,CQH8766,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Fri 07:24PM CST,Fri 09:02PM CST
2052,CSN3547,B77W,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 07:18PM CST,Fri 09:00PM CST
2053,CES5316,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 07:09PM CST,Fri 08:59PM CST
2054,CXA8581,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 07:17PM CST,Fri 08:58PM CST
2055,CDG2291,B738,Qingdao Liuting Int'l (TAO / ZSQD),Fri 07:39PM CST,Fri 08:57PM CST
2056,CES5124,B773,Beijing Capital Int'l (PEK / ZBAA),Fri 07:22PM CST,Fri 08:53PM CST
2057,CQH8948,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 07:03PM CST,Fri 08:49PM CST
2058,CES2410,B732,Taiyuan Wusu (TYN / ZBYN),Fri 07:07PM CST,Fri 08:47PM CST
2059,CXA8515,B738,Quanzhou Jinjiang (JJN / ZSQZ),Fri 07:35PM CST,Fri 08:46PM CST
2060,CSN3575,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 07:06PM CST,Fri 08:43PM CST
2061,CES5634,A320,Urumqi Diwopu Int'l (URC / ZWWW),Fri 04:35PM CST,Fri 08:40PM CST
2062,DKH1202,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 06:58PM CST,Fri 08:33PM CST
2063,CES2127,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Fri 06:14PM CST,Fri 08:32PM CST
2064,CXA8545,B737,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 07:16PM CST,Fri 08:28PM CST
2065,CES6336,A321,Dalian Zhoushuizi Int'l (DLC / ZYTL),Fri 06:50PM CST,Fri 08:25PM CST
2066,CCA1885,B773,Beijing Capital Int'l (PEK / ZBAA),Fri 06:43PM CST,Fri 08:23PM CST
2067,CES5162,A332,Beijing Capital Int'l (PEK / ZBAA),Fri 06:36PM CST,Fri 08:16PM CST
2068,CES5314,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 06:37PM CST,Fri 08:14PM CST
2069,CES5526,A320,Penglai International (YNT / ZSYT),Fri 06:52PM CST,Fri 08:13PM CST
2070,CSH9400,B738,Changsha Huanghua Int'l (CSX / ZGHA),Fri 06:51PM CST,Fri 08:08PM CST
2071,DKH1130,A321,Sanya Phoenix Int'l (SYX / ZJSY),Fri 05:34PM CST,Fri 08:03PM CST
2072,CSN3529,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 06:19PM CST,Fri 07:57PM CST
2073,CQH8856,A320,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 06:16PM CST,Fri 07:53PM CST
2074,CSH9376,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 06:36PM CST,Fri 07:49PM CST
2075,DKH1248,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 05:56PM CST,Fri 07:42PM CST
2076,CES2513,B738,Wuhan Tianhe (WUH / ZHHH),Fri 06:36PM CST,Fri 07:39PM CST
2077,CES5530,A320,Qingdao Liuting Int'l (TAO / ZSQD),Fri 06:12PM CST,Fri 07:37PM CST
2078,CSN6997,B738,Urumqi Diwopu Int'l (URC / ZWWW),Fri 03:31PM CST,Fri 07:35PM CST
2079,CSH9454,B733,Kunming Changshui Int'l (KMG / ZPPP),Fri 05:20PM CST,Fri 07:35PM CST
2080,CES5348,A332,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 05:55PM CST,Fri 07:31PM CST
2081,CSH9392,B738,Changsha Huanghua Int'l (CSX / ZGHA),Fri 06:12PM CST,Fri 07:29PM CST
2082,CDG4849,B738,Penglai International (YNT / ZSYT),Fri 05:57PM CST,Fri 07:28PM CST
2083,CCA1855,A359,Beijing Capital Int'l (PEK / ZBAA),Fri 05:40PM CST,Fri 07:26PM CST
2084,CSH9374,737,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 06:15PM CST,Fri 07:26PM CST
2085,CXA8547,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Fri 06:24PM CST,Fri 07:23PM CST
2086,CES5160,A321,Beijing Capital Int'l (PEK / ZBAA),Fri 05:35PM CST,Fri 07:20PM CST
2087,CQH6178,A320,Zunyi Maotai Airport (WMT / ZUMT),Fri 05:23PM CST,Fri 07:17PM CST
2088,CES5434,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 05:29PM CST,Fri 07:15PM CST
2089,CSH9316,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 05:42PM CST,Fri 07:11PM CST
2090,CSH9316,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 05:42PM CST,Fri 07:11PM CST
2091,CHH7601,B789,Beijing Capital Int'l (PEK / ZBAA),Fri 05:31PM CST,Fri 07:09PM CST
2092,CSH9298,737,Jieyang Chaoshan International Airport (SWA / ZGOW),Fri 05:43PM CST,Fri 07:07PM CST
2093,CSH9330,737,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Fri 05:53PM CST,Fri 07:05PM CST
2094,CES2550,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 05:17PM CST,Fri 07:03PM CST
2095,CQH8882,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 05:25PM CST,Fri 07:00PM CST
2096,CCA4541,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Fri 05:13PM CST,Fri 06:59PM CST
2097,CES2165,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 05:11PM CST,Fri 06:57PM CST
2098,CES2406,B732,Taiyuan Wusu (TYN / ZBYN),Fri 05:01PM CST,Fri 06:54PM CST
2099,CES5664,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 05:48PM CST,Fri 06:53PM CST
2100,CES5120,A333,Beijing Capital Int'l (PEK / ZBAA),Fri 05:05PM CST,Fri 06:51PM CST
2101,CSN3545,A359,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 05:17PM CST,Fri 06:50PM CST
2102,DKH1126,A320,Changsha Huanghua Int'l (CSX / ZGHA),Fri 05:23PM CST,Fri 06:47PM CST
2103,CSN3587,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 05:10PM CST,Fri 06:46PM CST
2104,CES5524,A321,Qingdao Liuting Int'l (TAO / ZSQD),Fri 05:24PM CST,Fri 06:44PM CST
2105,CES5811,B732,Kunming Changshui Int'l (KMG / ZPPP),Fri 04:28PM CST,Fri 06:43PM CST
2106,CDG1167,B738,Jinan Yaoqiang (TNA / ZSJN),Fri 05:30PM CST,Fri 06:41PM CST
2107,CSH9270,B733,Jinggangshan (JGS / ZSJA),Fri 05:30PM CST,Fri 06:39PM CST
2108,CSZ9515,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 05:02PM CST,Fri 06:36PM CST
2109,CES5272,A320,Changsha Huanghua Int'l (CSX / ZGHA),Fri 05:24PM CST,Fri 06:34PM CST
2110,CQH8808,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 05:26PM CST,Fri 06:31PM CST
2111,CES5346,A320,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 04:52PM CST,Fri 06:29PM CST
2112,CES5118,A333,Beijing Capital Int'l (PEK / ZBAA),Fri 04:45PM CST,Fri 06:26PM CST
2113,CSH9458,B738,Guiyang Longdongbao (KWE / ZUGY),Fri 04:35PM CST,Fri 06:25PM CST
2114,CXA8505,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 05:16PM CST,Fri 06:23PM CST
2115,CDG4667,B738,Qingdao Liuting Int'l (TAO / ZSQD),Fri 05:08PM CST,Fri 06:23PM CST
2116,CCA1549,B789,Beijing Capital Int'l (PEK / ZBAA),Fri 04:41PM CST,Fri 06:21PM CST
2117,CCA1527,B737,Tianjin Binhai Int'l (TSN / ZBTJ),Fri 04:45PM CST,Fri 06:16PM CST
2118,CES5312,A332,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 04:39PM CST,Fri 06:12PM CST
2119,CUA2317,737,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Fri 04:25PM CST,Fri 06:07PM CST
2120,CCA1829,B738,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 04:30PM CST,Fri 06:04PM CST
2121,CSN8885,B788,Beijing Daxing International Airport (PKX / ZBAD),Fri 04:25PM CST,Fri 06:01PM CST
2122,CES5418,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Fri 03:58PM CST,Fri 05:59PM CST
2123,CQH6268,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Fri 04:21PM CST,Fri 05:57PM CST
2124,CES5390,A320,Luoyang (LYA / ZHLY),Fri 04:29PM CST,Fri 05:55PM CST
2125,CES2161,A333,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 04:06PM CST,Fri 05:54PM CST
2126,CSN3549,A321,Shenzhen Bao'an Int'l (SZX / ZGSZ),Fri 04:16PM CST,Fri 05:51PM CST
2127,CSN3503,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Fri 04:18PM CST,Fri 05:48PM CST
2128,CHH7609,B789,Beijing Capital Int'l (PEK / ZBAA),Fri 04:00PM CST,Fri 05:46PM CST
2129,DKH1108,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Fri 04:35PM CST,Fri 05:44PM CST
2130,CXA8551,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Fri 04:05PM CST,Fri 05:43PM CST
2131,CCA1515,B773,Beijing Capital Int'l (PEK / ZBAA),Fri 03:57PM CST,Fri 05:42PM CST
2132,DKH1212,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Fri 03:49PM CST,Fri 05:39PM CST
