,标识符,机型,始发地,出发,到达
239,CCA1430,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 01:29PM CST,Wed 03:41PM CST
240,CCA1336,73K,Nanning Wuxu Int'l (NNG / ZGNN),Wed 12:35PM CST,Wed 03:35PM CST
241,CCA1422,B773,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 01:02PM CST,Wed 03:35PM CST
242,CSZ9105,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 12:46PM CST,Wed 03:33PM CST
243,CCA1462,A321,Guiyang Longdongbao (KWE / ZUGY),Wed 12:54PM CST,Wed 03:33PM CST
244,CCA1354,B773,Sanya Phoenix Int'l (SYX / ZJSY),Wed 12:07PM CST,Wed 03:28PM CST
245,CHH7612,B738,Shanghai Pudong Int'l (PVG / ZSPD),Wed 01:16PM CST,Wed 03:27PM CST
246,CHH7236,A330,Changsha Huanghua Int'l (CSX / ZGHA),Wed 01:15PM CST,Wed 03:24PM CST
247,CHH492,A332,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 01:32PM CST,Wed 03:22PM CST
248,UAL2822,B789,Narita Int'l (NRT / RJAA),Wed 12:16PM JST,Wed 03:20PM CST
249,CSC8831,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 01:14PM CST,Wed 03:17PM CST
250,CCA1406,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 12:37PM CST,Wed 03:16PM CST
251,CCA8640,B738,Xining Caojiabu (XNN / ZLXN),Wed 01:15PM CST,Wed 03:16PM CST
252,CES5111,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 01:14PM CST,Wed 03:15PM CST
253,CES5705,B732,Kunming Changshui Int'l (KMG / ZPPP),Wed 11:52AM CST,Wed 03:11PM CST
254,CCA1312,73K,Nanning Wuxu Int'l (NNG / ZGNN),Wed 12:17PM CST,Wed 03:10PM CST
255,CCA1420,A319,Dali (DLU / ZPDL),Wed 11:37AM CST,Wed 03:06PM CST
256,AMU2,A321,Macau Int'l (MFM / VMMC),Wed 12:05PM CST,Wed 03:02PM CST
257,CHH7190,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 12:20PM CST,Wed 02:56PM CST
258,CCA1502,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 12:51PM CST,Wed 02:54PM CST
259,CCA1458,B737,Guang Yuan (GYS / ZUGU),Wed 12:20PM CST,Wed 02:52PM CST
260,CCA8660,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 01:12PM CST,Wed 02:52PM CST
261,UAL2824,B789,Narita Int'l (NRT / RJAA),Wed 11:48AM JST,Wed 02:49PM CST
262,CSZ8719,A320,Quanzhou Jinjiang (JJN / ZSQZ),Wed 12:02PM CST,Wed 02:48PM CST
263,CCA1290,A330,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 12:41PM CST,Wed 02:43PM CST
264,CES2821,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 12:54PM CST,Wed 02:42PM CST
265,CCA1506,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 11:56AM CST,Wed 02:40PM CST
266,CCA1546,A320,Penglai International (YNT / ZSYT),Wed 01:28PM CST,Wed 02:36PM CST
267,CCA1596,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 12:27PM CST,Wed 02:33PM CST
268,CAO1054,B77L,Chicago O'Hare Intl (KORD),Tue 11:25AM CST,Wed 02:33PM CST
269,CES5182,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 11:55AM CST,Wed 02:33PM CST
270,CCA1432,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 12:21PM CST,Wed 02:26PM CST
271,CCA1806,B738,Jinggangshan (JGS / ZSJA),Wed 11:52AM CST,Wed 02:21PM CST
272,CHH7148,B789,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 11:45AM CST,Wed 02:21PM CST
273,CHH7188,B738,Wuhan Tianhe (WUH / ZHHH),Wed 12:28PM CST,Wed 02:18PM CST
274,CSC8887,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 11:41AM CST,Wed 02:18PM CST
275,CHH7188,B738,Wuhan Tianhe (WUH / ZHHH),Wed 12:28PM CST,Wed 02:18PM CST
276,CSC8887,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 11:41AM CST,Wed 02:18PM CST
277,GDC7216,B738,Guilin Liangjiang Int'l (KWL / ZGKL),Wed 11:34AM CST,Wed 02:15PM CST
278,CHH7278,B789,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 12:05PM CST,Wed 02:13PM CST
279,TBA6059,A319,Xining Caojiabu (XNN / ZLXN),Wed 12:06PM CST,Wed 02:12PM CST
280,CCA592,B77W,John F Kennedy Intl (KJFK),Tue 11:14AM EST,Wed 02:04PM CST
281,CHH7608,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 11:55AM CST,Wed 01:59PM CST
282,CDG4853,B738,Penglai International (YNT / ZSYT),Wed 12:54PM CST,Wed 01:57PM CST
283,CCA1498,A320,Xichang Qingshan (XIC / ZUXC),Wed 10:43AM CST,Wed 01:49PM CST
284,CCA1274,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Wed 11:43AM CST,Wed 01:46PM CST
285,CCA4115,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 11:03AM CST,Wed 01:43PM CST
286,CCA1818,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 11:56AM CST,Wed 01:39PM CST
287,CCA1576,A320,Qingdao Liuting Int'l (TAO / ZSQD),Wed 12:14PM CST,Wed 01:36PM CST
288,CHH7636,B789,Changsha Huanghua Int'l (CSX / ZGHA),Wed 11:29AM CST,Wed 01:36PM CST
289,CCA1644,A332,Harbin Taiping Int'l (HRB / ZYHB),Wed 12:00PM CST,Wed 01:33PM CST
290,CHH7794,B738,Nanchang Changbei Int'l (KHN / ZSCN),Wed 11:21AM CST,Wed 01:27PM CST
291,CCA4135,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 11:12AM CST,Wed 01:22PM CST
292,CCA1330,B773,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 10:49AM CST,Wed 01:21PM CST
293,CCA1330,B773,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 10:49AM CST,Wed 01:21PM CST
294,CCA1344,A320,Changsha Huanghua Int'l (CSX / ZGHA),Wed 11:09AM CST,Wed 01:11PM CST
295,CES5107,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 11:16AM CST,Wed 01:07PM CST
296,CCA1852,B738,Huangyan Luqiao (HYN / ZSLQ),Wed 10:39AM CST,Wed 01:05PM CST
297,TBA9815,A319,Lhasa Gonggar (LXA / ZULS),Wed 09:44AM CST,Wed 01:03PM CST
298,CCA1308,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 10:22AM CST,Wed 12:59PM CST
299,CCA1652,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 11:49AM CST,Wed 12:58PM CST
300,CCA4107,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 10:13AM CST,Wed 12:57PM CST
301,CHH7606,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 10:52AM CST,Wed 12:53PM CST
302,CHH7766,B738,Changchun Longjia Int'l (CGQ / ZYCC),Wed 11:13AM CST,Wed 12:52PM CST
303,CCA1118,A320,Hohhot Baita Int'l (HET / ZBHH),Wed 11:42AM CST,Wed 12:40PM CST
304,CSZ9167,B738,Nanning Wuxu Int'l (NNG / ZGNN),Wed 09:37AM CST,Wed 12:37PM CST
305,CSZ9158,B738,Wuxi (WUX / ZSWX),Wed 10:21AM CST,Wed 12:36PM CST
306,GDC7140,B738,Harbin Taiping Int'l (HRB / ZYHB),Wed 10:44AM CST,Wed 12:35PM CST
307,GDC7670,B738,Yinchuan Helanshan (INC / ZLIC),Wed 10:54AM CST,Wed 12:33PM CST
308,CHH7122,B738,Hailar Dongshan (HLD / ZBLA),Wed 10:26AM CST,Wed 12:32PM CST
309,CCA4131,A320,Guiyang Longdongbao (KWE / ZUGY),Wed 09:54AM CST,Wed 12:30PM CST
310,FDX5819,B77L,Kansai Int'l (KIX / RJBB),Wed 01:28PM JST,03:38PM CST (?)
311,FDX5819,B77L,Kansai Int'l (KIX / RJBB),Wed 01:28PM JST,03:38PM CST (?)
312,CCA8213,A320,Wuhan Tianhe (WUH / ZHHH),Wed 10:34AM CST,Wed 12:22PM CST
313,CHH7712,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 09:40AM CST,Wed 12:22PM CST
314,CCA1610,73K,Changchun Longjia Int'l (CGQ / ZYCC),Wed 10:44AM CST,Wed 12:21PM CST
315,CSC8885,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 09:36AM CST,Wed 12:19PM CST
316,CPA386,A333,Hong Kong Int'l (HKG / VHHH),Wed 09:34AM HKT,Wed 12:19PM CST
317,CCA180,A330,Qingdao Liuting Int'l (TAO / ZSQD),Wed 10:52AM CST,Wed 12:15PM CST
318,CHH7380,A333,Sanya Phoenix Int'l (SYX / ZJSY),Wed 08:42AM CST,Wed 12:12PM CST
319,CCA1132,A319,Hailar Dongshan (HLD / ZBLA),Wed 10:19AM CST,Wed 12:12PM CST
320,CHH7138,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 10:09AM CST,Wed 12:09PM CST
321,CCA1854,B738,Ningbo Lishe Int'l (NGB / ZSNB),Wed 09:45AM CST,Wed 11:58AM CST
322,CCA1614,B738,Yanji Chaoyangchuan (YNJ / ZYYJ),Wed 09:55AM CST,Wed 11:57AM CST
323,CCA4101,A333,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 09:16AM CST,Wed 11:50AM CST
324,CSZ9152,B738,Xiangfan (XFN / ZHXF),Wed 10:09AM CST,Wed 11:49AM CST
325,CHH7108,B738,Yan'an (ENY / ZLYA),Wed 10:10AM CST,Wed 11:45AM CST
326,CHH7478,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 09:35AM CST,Wed 11:43AM CST
327,CCA1602,A321,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 10:22AM CST,Wed 11:40AM CST
328,CHH7618,B738,Wuhai (WUA / ZBUH),Wed 10:08AM CST,Wed 11:40AM CST
329,CHH7618,B738,Wuhai (WUA / ZBUH),Wed 10:08AM CST,Wed 11:40AM CST
330,CCA1284,RJ70,Ulanhot (HLH / ZBUL),Wed 10:00AM CST,Wed 11:35AM CST
331,CCA1880,A320,Yiwu (YIW / ZSYW),Wed 09:26AM CST,Wed 11:33AM CST
332,CES5701,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 08:03AM CST,Wed 11:30AM CST
333,CCA1711,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 09:28AM CST,Wed 11:29AM CST
334,CHH7181,B789,Haikou Meilan Int'l (HAK / ZJHK),Wed 08:18AM CST,Wed 11:22AM CST
335,CCA1310,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 08:45AM CST,Wed 11:18AM CST
336,CCA1590,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 09:08AM CST,Wed 11:16AM CST
337,CES5103,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 09:15AM CST,Wed 11:14AM CST
338,CCA1640,B738,Harbin Taiping Int'l (HRB / ZYHB),Wed 09:34AM CST,Wed 11:09AM CST
339,CAL511,A333,Taiwan Taoyuan Int'l (TPE / RCTP),Wed 07:59AM CST,Wed 11:06AM CST
340,CHH7804,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Wed 08:19AM CST,Wed 11:02AM CST
341,CCA4113,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 08:12AM CST,Wed 10:57AM CST
342,AAL9734,B789,Incheon Int'l (ICN / RKSI),Wed 11:57AM KST,12:52PM CST (?)
343,CCA1638,B737,Tonghua Liuhe (TNH / ZYTN),Wed 09:26AM CST,Wed 10:55AM CST
344,CCA1386,B738,Shiyan Wudangshan (WDS / ZHSY),Wed 08:54AM CST,Wed 10:51AM CST
345,CCA1703,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 08:42AM CST,Wed 10:47AM CST
346,CHH7164,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 08:37AM CST,Wed 10:41AM CST
347,CCA4129,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 08:35AM CST,Wed 10:39AM CST
348,CHH7710,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 07:52AM CST,Wed 10:36AM CST
349,CHH7604,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 08:23AM CST,Wed 10:33AM CST
350,CCA1802,A321,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 08:00AM CST,Wed 10:33AM CST
351,CCA4161,A320,Guiyang Longdongbao (KWE / ZUGY),Wed 07:49AM CST,Wed 10:24AM CST
352,CSZ9101,A330,Shenzhen Bao'an Int'l (SZX / ZGSZ),Wed 07:37AM CST,Wed 10:21AM CST
353,CSC8883,A359,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 07:36AM CST,Wed 10:16AM CST
354,CCA1662,A321,Changchun Longjia Int'l (CGQ / ZYCC),Wed 08:38AM CST,Wed 10:12AM CST
355,CCA1822,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 07:27AM CST,Wed 10:00AM CST
356,CDG4655,B738,Qingdao Liuting Int'l (TAO / ZSQD),Wed 08:34AM CST,Wed 09:57AM CST
357,CCA1146,A319,Taiyuan Wusu (TYN / ZBYN),Wed 08:59AM CST,Wed 09:55AM CST
358,CES2101,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 07:47AM CST,Wed 09:50AM CST
359,CES5177,A321,Ningbo Lishe Int'l (NGB / ZSNB),Wed 07:35AM CST,Wed 09:48AM CST
360,CCA1110,RJ85,Xilinhot (XIL / ZBXH),Wed 08:31AM CST,Wed 09:24AM CST
361,CHH7616,B738,Shanghai Pudong Int'l (PVG / ZSPD),Wed 07:13AM CST,Wed 09:22AM CST
362,CDG1155,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 07:04AM CST,Wed 09:18AM CST
363,CCA1286,B737,Chaoyang (CHG / ZYCY),Wed 08:18AM CST,Wed 09:15AM CST
364,CDG1155,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 07:04AM CST,Wed 09:18AM CST
365,CCA1286,B737,Chaoyang (CHG / ZYCY),Wed 08:18AM CST,Wed 09:15AM CST
366,CES5099,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 07:16AM CST,Wed 09:08AM CST
367,CCA1701,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 06:58AM CST,Wed 08:55AM CST
368,CSC8829,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 06:38AM CST,Wed 08:37AM CST
369,CDG4851,B738,Penglai International (YNT / ZSYT),Wed 07:24AM CST,Wed 08:34AM CST
370,CDG4651,B738,Qingdao Liuting Int'l (TAO / ZSQD),Wed 07:05AM CST,Wed 08:25AM CST
371,THY6174,B77W,Istanbul Airport (IST / LTFM),Wed 02:24AM +03,04:00PM CST (?)
372,CCA980,B738,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Wed 01:46AM +07,Wed 07:13AM CST
373,ABW221,B748,Sheremetyevo Int'l (SVO / UUEE),Tue 05:42PM MSK,Wed 05:34AM CST
374,THY6174,B77W,Istanbul Airport (IST / LTFM),Wed 02:24AM +03,04:00PM CST (?)
375,CCA980,B738,Suvarnabhumi Bangkok Int'l (BKK / VTBS),Wed 01:46AM +07,Wed 07:13AM CST
376,ABW221,B748,Sheremetyevo Int'l (SVO / UUEE),Tue 05:42PM MSK,Wed 05:34AM CST
377,CSS6851,B752,Shanghai Pudong Int'l (PVG / ZSPD),Wed 04:28AM CST,06:13AM CST (?)
378,CSS6866,B752,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 04:17AM CST,05:57AM CST (?)
379,CHH7610,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 12:56AM CST,Wed 02:52AM CST
380,GEC8430,B772,Frankfurt Int'l (FRA / EDDF),Tue 10:37AM CET,Wed 02:43AM CST
381,CHH7678,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 12:44AM CST,Wed 02:37AM CST
382,QTR8808,B77W,Hamad Int'l (DOH / OTHH),Tue 02:11PM +03,Wed 02:23AM CST
383,CCA1326,B738,Kunming Changshui Int'l (KMG / ZPPP),Tue 10:37PM CST,Wed 01:49AM CST
384,LOT7813,B789,Warsaw Frederic Chopin (WAW / EPWA),Tue 08:55AM CET,Wed 01:40AM CST
385,CHH7178,B738,Dongying Shengli (DOY / ZSDY),Wed 12:58AM CST,Wed 01:40AM CST
386,CCA8682,B732,Mianyang Nanjiao (MIG / ZUMY),Tue 10:58PM CST,Wed 01:18AM CST
387,CHH7678,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 12:44AM CST,Wed 02:37AM CST
388,QTR8808,B77W,Hamad Int'l (DOH / OTHH),Tue 02:11PM +03,Wed 02:23AM CST
389,CCA1326,B738,Kunming Changshui Int'l (KMG / ZPPP),Tue 10:37PM CST,Wed 01:49AM CST
390,LOT7813,B789,Warsaw Frederic Chopin (WAW / EPWA),Tue 08:55AM CET,Wed 01:40AM CST
391,CHH7178,B738,Dongying Shengli (DOY / ZSDY),Wed 12:58AM CST,Wed 01:40AM CST
392,CCA8682,B732,Mianyang Nanjiao (MIG / ZUMY),Tue 10:58PM CST,Wed 01:18AM CST
393,CHH7292,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 10:38PM CST,Wed 01:11AM CST
394,GDC7160,B738,Zhuhai Int'l (ZUH / ZGSD),Tue 10:13PM CST,Wed 01:00AM CST
395,LKE9937,B737,Dehong Mangshi (LUM / ZPMS),Tue 09:02PM CST,Wed 12:50AM CST
396,CCA1240,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Tue 11:02PM CST,Wed 12:49AM CST
397,CSC8820,A319,Zhongwei Shapotou (ZHY / ZLZW),Tue 11:03PM CST,Wed 12:44AM CST
398,CCA8686,B738,Korla (KRL / ZWKL),Tue 09:02PM CST,Wed 12:42AM CST
399,CHH7781,B738,Haikou Meilan Int'l (HAK / ZJHK),Tue 09:20PM CST,Wed 12:40AM CST
400,CHH7232,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Tue 10:53PM CST,Wed 12:40AM CST
401,CCA1226,A320,Guilin Liangjiang Int'l (KWL / ZGKL),Tue 09:58PM CST,Wed 12:32AM CST
402,CHH7702,A333,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 10:00PM CST,Wed 12:30AM CST
403,CCA1292,73K,Urumqi Diwopu Int'l (URC / ZWWW),Tue 09:11PM CST,Wed 12:28AM CST
404,GDC7180,B738,Sanya Phoenix Int'l (SYX / ZJSY),Tue 08:54PM CST,Wed 12:26AM CST
405,GDC7180,B738,Sanya Phoenix Int'l (SYX / ZJSY),Tue 08:54PM CST,Wed 12:26AM CST
406,CHH7112,B738,Kunming Changshui Int'l (KMG / ZPPP),Tue 09:09PM CST,Wed 12:19AM CST
407,CHH7802,A330,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 09:48PM CST,Wed 12:17AM CST
408,CCA1360,B738,Dayong (DYG / ZGDY),Tue 10:07PM CST,Wed 12:15AM CST
409,CCA1408,A359,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 09:34PM CST,Wed 12:12AM CST
410,CCA8350,A319,Lijiang (LJG / ZPLJ),Tue 08:50PM CST,Wed 12:10AM CST
411,CCA1346,B77W,Sanya Phoenix Int'l (SYX / ZJSY),Tue 08:50PM CST,Wed 12:07AM CST
412,CCA1358,B773,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 09:20PM CST,Wed 12:03AM CST
413,CHH7126,B738,Hailar Dongshan (HLD / ZBLA),Tue 10:03PM CST,Wed 12:02AM CST
414,CES5282,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 09:25PM CST,Tue 11:59PM CST
415,CCA1886,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Tue 09:56PM CST,Tue 11:54PM CST
416,GDC7150,B738,Harbin Taiping Int'l (HRB / ZYHB),Tue 10:03PM CST,Tue 11:51PM CST
417,CHH7136,B789,Changsha Huanghua Int'l (CSX / ZGHA),Tue 09:45PM CST,Tue 11:49PM CST
418,CCA8336,A320,Harbin Taiping Int'l (HRB / ZYHB),Tue 10:01PM CST,Tue 11:46PM CST
419,CCA1236,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 09:29PM CST,Tue 11:40PM CST
420,CCA1466,A319,Nanning Wuxu Int'l (NNG / ZGNN),Tue 08:41PM CST,Tue 11:37PM CST
421,CDC8887,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Tue 09:39PM CST,Tue 11:33PM CST
422,CHH7581,A333,Haikou Meilan Int'l (HAK / ZJHK),Tue 08:17PM CST,Tue 11:33PM CST
423,CHH7581,A333,Haikou Meilan Int'l (HAK / ZJHK),Tue 08:17PM CST,Tue 11:33PM CST
424,CCA1366,A333,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 08:51PM CST,Tue 11:29PM CST
425,CCA1816,A333,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 08:59PM CST,Tue 11:26PM CST
426,CCA1436,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 09:17PM CST,Tue 11:24PM CST
427,CCA1130,B738,Hailar Dongshan (HLD / ZBLA),Tue 09:28PM CST,Tue 11:24PM CST
428,CCA1622,A320,Harbin Taiping Int'l (HRB / ZYHB),Tue 09:45PM CST,Tue 11:23PM CST
429,CHH7706,B789,Shenzhen Bao'an Int'l (SZX / ZGSZ),Tue 08:35PM CST,Tue 11:21PM CST
430,QTR8068,B77W,Hamad Int'l (DOH / OTHH),Tue 11:07AM +03,Tue 11:20PM CST
431,CSC8723,A320,Kunming Changshui Int'l (KMG / ZPPP),Tue 07:59PM CST,Tue 11:15PM CST
432,CHH7381,B738,Haikou Meilan Int'l (HAK / ZJHK),Tue 07:54PM CST,Tue 11:14PM CST
433,CHH7146,B738,Urumqi Diwopu Int'l (URC / ZWWW),Tue 07:49PM CST,Tue 11:12PM CST
434,CDG4653,B738,Qingdao Liuting Int'l (TAO / ZSQD),Tue 09:40PM CST,Tue 11:11PM CST
435,CHH7602,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Tue 09:17PM CST,Tue 11:10PM CST
436,CES5127,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Tue 09:08PM CST,Tue 11:08PM CST
437,CHH7880,A333,Sanya Phoenix Int'l (SYX / ZJSY),Tue 07:44PM CST,Tue 11:08PM CST
438,CDG4993,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Tue 08:33PM CST,Tue 11:07PM CST
439,CCA1636,A330,Shenyang Taoxian Int'l (SHE / ZYTX),Tue 09:37PM CST,Tue 11:03PM CST
440,CSC8750,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 09:05PM CST,Tue 10:58PM CST
441,CSC8750,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 09:05PM CST,Tue 10:58PM CST
442,CCA1356,B77W,Haikou Meilan Int'l (HAK / ZJHK),Tue 07:42PM CST,Tue 10:55PM CST
443,CCA1264,73K,Yinchuan Helanshan (INC / ZLIC),Tue 09:22PM CST,Tue 10:55PM CST
444,CCA1302,747,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 08:17PM CST,Tue 10:52PM CST
445,CCA1550,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Tue 08:49PM CST,Tue 10:49PM CST
446,CCA8211,A320,Wuhan Tianhe (WUH / ZHHH),Tue 09:03PM CST,Tue 10:46PM CST
447,CHH7778,B738,Qionghai Bo'ao Airport (BAR / ZJQH),Tue 07:17PM CST,Tue 10:43PM CST
448,CHH7252,B738,Wenzhou Int'l (WNZ / ZSWZ),Tue 08:13PM CST,Tue 10:42PM CST
449,CSZ9166,A320,Quanzhou Jinjiang (JJN / ZSQZ),Tue 08:11PM CST,Tue 10:41PM CST
450,CCA4111,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 08:00PM CST,Tue 10:39PM CST
451,CHH7162,B789,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 08:45PM CST,Tue 10:37PM CST
452,CSZ9156,B738,Sanya Phoenix Int'l (SYX / ZJSY),Tue 07:03PM CST,Tue 10:34PM CST
453,CHH7248,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 07:58PM CST,Tue 10:30PM CST
454,CCA1572,A321,Qingdao Liuting Int'l (TAO / ZSQD),Tue 09:11PM CST,Tue 10:30PM CST
455,CCA1616,B732,Yanji Chaoyangchuan (YNJ / ZYYJ),Tue 08:18PM CST,Tue 10:27PM CST
456,CCA1888,B732,Jingdezhen (JDZ / ZSJD),Tue 08:19PM CST,Tue 10:19PM CST
457,CCA8338,B738,Jiamusi (JMU / ZYJM),Tue 08:10PM CST,Tue 10:18PM CST
458,CES5125,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Tue 08:24PM CST,Tue 10:16PM CST
459,CES5125,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Tue 08:24PM CST,Tue 10:16PM CST
460,CCA1464,A320,Guiyang Longdongbao (KWE / ZUGY),Tue 07:45PM CST,Tue 10:16PM CST
461,CCA1364,A330,Changsha Huanghua Int'l (CSX / ZGHA),Tue 08:05PM CST,Tue 10:15PM CST
462,CCA8658,RJ85,Ulanhot (HLH / ZBUL),Tue 08:28PM CST,Tue 10:09PM CST
463,CCA1514,A321,Nantong (NTG / ZSNT),Tue 08:17PM CST,Tue 10:09PM CST
464,CHH7130,B738,Harbin Taiping Int'l (HRB / ZYHB),Tue 08:20PM CST,Tue 10:07PM CST
465,CCA1472,A321,Xi'an Xianyang Int'l (XIY / ZLXY),Tue 08:05PM CST,Tue 09:59PM CST
466,CCA1739,A319,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Tue 07:59PM CST,Tue 09:56PM CST
467,CSH9151,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Tue 07:54PM CST,Tue 09:55PM CST
468,CHH7810,B789,Guangzhou Baiyun Int'l (CAN / ZGGG),Tue 07:27PM CST,Tue 09:54PM CST
469,CCA8314,A320,Taiyuan Wusu (TYN / ZBYN),Tue 08:53PM CST,Tue 09:51PM CST
470,CCA4201,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Tue 07:05PM CST,Tue 09:50PM CST
471,CCA1262,A320,Xining Caojiabu (XNN / ZLXN),Tue 07:36PM CST,Tue 09:45PM CST
472,CCA1836,B789,Shanghai Pudong Int'l (PVG / ZSPD),Tue 07:40PM CST,Tue 09:42PM CST
473,CHH7194,B738,Yulin Fumian (YLX / ZGYL),Tue 06:50PM CST,Tue 09:41PM CST
474,CCA1378,B773,Sanya Phoenix Int'l (SYX / ZJSY),Tue 06:16PM CST,Tue 09:38PM CST
475,CCA8676,A320,Lijiang (LJG / ZPLJ),Tue 06:25PM CST,Tue 09:37PM CST
476,CCA1412,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 07:35PM CST,Tue 09:36PM CST
477,CCA1412,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Tue 07:35PM CST,Tue 09:36PM CST
478,CSC8303,A321,Harbin Taiping Int'l (HRB / ZYHB),Tue 07:55PM CST,Tue 09:34PM CST
