,标识符,机型,始发地,出发,到达
1650,CSZ9606,B738,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 07:20PM CST,Sun 11:09PM CST
1651,CSN3190,A330,Beijing Daxing International Airport (PKX / ZBAD),Sun 08:21PM CST,Sun 11:09PM CST
1652,CSZ9630,B738,Quzhou (JUZ / ZSJU),Sun 09:30PM CST,Sun 11:06PM CST
1653,CSZ8418,A319,Lijiang (LJG / ZPLJ),Sun 08:59PM CST,Sun 11:04PM CST
1654,CHH7358,B789,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 09:15PM CST,Sun 11:03PM CST
1655,CSN6592,A321,Ningbo Lishe Int'l (NGB / ZSNB),Sun 09:11PM CST,Sun 11:02PM CST
1656,CSN6594,A21N,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 08:43PM CST,Sun 11:01PM CST
1657,CES5357,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 08:45PM CST,Sun 10:56PM CST
1658,EPA6258,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 08:49PM CST,Sun 10:56PM CST
1659,CSN6990,A321,Wuhan Tianhe (WUH / ZHHH),Sun 09:10PM CST,Sun 10:56PM CST
1660,CSN3634,A320,Harbin Taiping Int'l (HRB / ZYHB),Sun 06:31PM CST,Sun 10:53PM CST
1661,CSN3588,A330,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 08:37PM CST,Sun 10:52PM CST
1662,CSN6874,A320,Dali (DLU / ZPDL),Sun 08:53PM CST,Sun 10:51PM CST
1663,CHH7254,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 07:39PM CST,Sun 10:46PM CST
1664,CES2829,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 08:38PM CST,Sun 10:46PM CST
1665,CQH8949,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 08:20PM CST,Sun 10:44PM CST
1666,CHH7392,B738,Ningbo Lishe Int'l (NGB / ZSNB),Sun 08:42PM CST,Sun 10:44PM CST
1667,CSZ8950,B739,Hefei Xinqiao Airport (HFE / ZSOF),Sun 08:33PM CST,Sun 10:41PM CST
1668,CSZ9108,A320,Beijing Capital Int'l (PEK / ZBAA),Sun 07:24PM CST,Sun 10:37PM CST
1669,CSZ9210,A319,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 08:21PM CST,Sun 10:36PM CST
1670,CHH7288,B738,Wenzhou Int'l (WNZ / ZSWZ),Sun 08:52PM CST,Sun 10:34PM CST
1671,CHH7256,A333,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 08:31PM CST,Sun 10:31PM CST
1672,CSZ8964,A320,Penglai International (YNT / ZSYT),Sun 07:15PM CST,Sun 10:30PM CST
1673,CSN6335,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 08:21PM CST,Sun 10:27PM CST
1674,KNA8271,B737,Kunming Changshui Int'l (KMG / ZPPP),Sun 08:46PM CST,Sun 10:17PM CST
1675,KNA8271,B737,Kunming Changshui Int'l (KMG / ZPPP),Sun 08:46PM CST,Sun 10:17PM CST
1676,CSZ9308,B739,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 08:15PM CST,Sun 10:14PM CST
1677,CSN3158,A330,Beijing Daxing International Airport (PKX / ZBAD),Sun 07:25PM CST,Sun 10:12PM CST
1678,CSN8734,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 08:21PM CST,Sun 10:11PM CST
1679,CSN6253,A330,Haikou Meilan Int'l (HAK / ZJHK),Sun 09:14PM CST,Sun 10:07PM CST
1680,CES5355,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 08:00PM CST,Sun 10:05PM CST
1681,CHH7664,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 07:56PM CST,Sun 10:03PM CST
1682,CSN3614,A321,Changchun Longjia Int'l (CGQ / ZYCC),Sun 05:53PM CST,Sun 10:02PM CST
1683,CSZ9134,B739,Taiyuan Wusu (TYN / ZBYN),Sun 07:23PM CST,Sun 10:00PM CST
1684,CSN3370,A320,Wenzhou Int'l (WNZ / ZSWZ),Sun 08:24PM CST,Sun 09:57PM CST
1685,CHB6448,A320,Handan (HDG / ZBHD),Sun 07:29PM CST,Sun 09:56PM CST
1686,CSN3584,A321,Nanchang Changbei Int'l (KHN / ZSCN),Sun 08:31PM CST,Sun 09:55PM CST
1687,CSN3550,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 07:38PM CST,Sun 09:51PM CST
1688,CSZ9884,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 07:33PM CST,Sun 09:49PM CST
1689,CES2977,A321,Wuxi (WUX / ZSWX),Sun 07:37PM CST,Sun 09:49PM CST
1690,CSZ9904,A319,Jinan Yaoqiang (TNA / ZSJN),Sun 07:03PM CST,Sun 09:44PM CST
1691,CSN8592,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 07:50PM CST,Sun 09:41PM CST
1692,CCA1305,B789,Beijing Capital Int'l (PEK / ZBAA),Sun 06:33PM CST,Sun 09:39PM CST
1693,CCA1305,B789,Beijing Capital Int'l (PEK / ZBAA),Sun 06:33PM CST,Sun 09:39PM CST
1694,CQH6540,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sun 06:51PM CST,Sun 09:36PM CST
1695,CSN6371,B738,Guiyang Longdongbao (KWE / ZUGY),Sun 08:16PM CST,Sun 09:35PM CST
1696,CSZ8270,B738,Yichang (YIH / ZHYC),Sun 07:54PM CST,Sun 09:31PM CST
1697,CSZ9514,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sun 07:07PM CST,Sun 09:29PM CST
1698,CDC8788,A320,Xuzhou (XUZ / ZSXZ),Sun 07:11PM CST,Sun 09:27PM CST
1699,CHB6311,A320,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 07:15PM CST,Sun 09:24PM CST
1700,CSN3154,A330,Beijing Daxing International Airport (PKX / ZBAD),Sun 06:20PM CST,Sun 09:21PM CST
1701,CSN3566,A321,Hefei Xinqiao Airport (HFE / ZSOF),Sun 07:17PM CST,Sun 09:20PM CST
1702,CCA4366,A319,Dachuan (DAX / ZUDX),Sun 07:30PM CST,Sun 09:19PM CST
1703,CES5353,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 06:55PM CST,Sun 09:15PM CST
1704,CSC8785,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 07:32PM CST,Sun 09:14PM CST
1705,EPA6236,B738,Shubuling (LYI / ZSLY),Sun 06:33PM CST,Sun 09:11PM CST
1706,CSZ9414,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 07:10PM CST,Sun 09:10PM CST
1707,FZA6745,737,Meixian (MXZ / ZGMX),Sun 08:27PM CST,Sun 09:07PM CST
1708,CSZ9052,A333,Narita Int'l (NRT / RJAA),Sun 04:46PM JST,Sun 09:05PM CST
1709,CES5759,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 07:29PM CST,Sun 09:03PM CST
1710,CCA1735,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 07:08PM CST,Sun 09:02PM CST
1711,DKH1155,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 06:40PM CST,Sun 09:00PM CST
1712,CSN8798,A321,Jinan Yaoqiang (TNA / ZSJN),Sun 06:06PM CST,Sun 08:58PM CST
1713,CHH7758,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 07:12PM CST,Sun 08:54PM CST
1714,CSZ8288,A320,Hefei Xinqiao Airport (HFE / ZSOF),Sun 06:39PM CST,Sun 08:51PM CST
1715,CHH7396,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 07:02PM CST,Sun 08:49PM CST
1716,CSZ8420,A320,Wanxian (WXN / ZUWX),Sun 06:52PM CST,Sun 08:47PM CST
1717,CSZ9214,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 06:28PM CST,Sun 08:47PM CST
1718,CXA8044,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 06:48PM CST,Sun 08:44PM CST
1719,CSZ9604,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 04:49PM CST,Sun 08:44PM CST
1720,CCA8233,A320,Wuhan Tianhe (WUH / ZHHH),Sun 06:55PM CST,Sun 08:41PM CST
1721,CSZ9958,B738,Yibin (YBP / ZUYB),Sun 07:01PM CST,Sun 08:40PM CST
1722,CDG1189,B738,Jinan Yaoqiang (TNA / ZSJN),Sun 05:49PM CST,Sun 08:38PM CST
1723,CES6667,B789,Beijing Daxing International Airport (PKX / ZBAD),Sun 05:33PM CST,Sun 08:36PM CST
1724,CCA8361,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 05:24PM CST,Sun 08:34PM CST
1725,CSZ9810,B738,Wuxi (WUX / ZSWX),Sun 06:18PM CST,Sun 08:33PM CST
1726,CSN3973,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 06:18PM CST,Sun 08:31PM CST
1727,CHH7258,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 06:52PM CST,Sun 08:30PM CST
1728,CSZ9512,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 06:00PM CST,Sun 08:26PM CST
1729,KNA8335,737,Baoshan (BSD / ZPBS),Sun 06:25PM CST,Sun 08:25PM CST
1730,CSN3828,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 06:12PM CST,Sun 08:24PM CST
1731,CSZ9406,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 06:16PM CST,Sun 08:22PM CST
1732,CSN3961,A330,Beijing Daxing International Airport (PKX / ZBAD),Sun 05:14PM CST,Sun 08:20PM CST
1733,CSZ9882,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 06:03PM CST,Sun 08:17PM CST
1734,CSN3456,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 06:30PM CST,Sun 08:17PM CST
1735,CSN3558,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 06:02PM CST,Sun 08:16PM CST
1736,CSZ9106,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 05:01PM CST,Sun 08:16PM CST
1737,CDG4681,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 04:50PM CST,Sun 08:11PM CST
1738,UEA2213,A320,Xingyi Wanfenglin Airport (ACX / ZUYI),Sun 06:42PM CST,Sun 08:09PM CST
1739,CHH7274,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sun 06:01PM CST,Sun 08:07PM CST
1740,CSZ9808,B738,Wuxi (WUX / ZSWX),Sun 05:42PM CST,Sun 08:07PM CST
1741,CSN3454,A21N,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 05:59PM CST,Sun 08:04PM CST
1742,CSZ9846,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 05:38PM CST,Sun 08:03PM CST
1743,CCA4311,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 05:44PM CST,Sun 08:00PM CST
1744,CHH7286,B738,Wenzhou Int'l (WNZ / ZSWZ),Sun 06:14PM CST,Sun 08:00PM CST
1745,CES5351,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 05:22PM CST,Sun 07:59PM CST
1746,CXA8379,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 04:41PM CST,Sun 07:57PM CST
1747,CSN3452,A320,Kunming Changshui Int'l (KMG / ZPPP),Sun 06:08PM CST,Sun 07:54PM CST
1748,CSN3556,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 05:46PM CST,Sun 07:53PM CST
1749,CSZ9644,A320,Changchun Longjia Int'l (CGQ / ZYCC),Sun 03:26PM CST,Sun 07:50PM CST
1750,CSN8694,A320,Nanning Wuxu Int'l (NNG / ZGNN),Sun 06:41PM CST,Sun 07:48PM CST
1751,CSZ9128,B738,Wuhan Tianhe (WUH / ZHHH),Sun 05:54PM CST,Sun 07:47PM CST
1752,CSN3794,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 05:14PM CST,Sun 07:46PM CST
1753,CSN6303,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 03:44PM CST,Sun 07:46PM CST
1754,CSZ9506,A320,Shanghai Pudong Int'l (PVG / ZSPD),Sun 05:01PM CST,Sun 07:41PM CST
1755,CES6663,A332,Beijing Daxing International Airport (PKX / ZBAD),Sun 04:38PM CST,Sun 07:41PM CST
1756,EPA6270,B738,Hefei Xinqiao Airport (HFE / ZSOF),Sun 05:31PM CST,Sun 07:37PM CST
1757,CHH7208,B738,Shanghai Pudong Int'l (PVG / ZSPD),Sun 04:53PM CST,Sun 07:33PM CST
1758,LKE9979,A320,Kunming Changshui Int'l (KMG / ZPPP),Sun 05:47PM CST,Sun 07:33PM CST
1759,CSZ9844,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 05:08PM CST,Sun 07:33PM CST
1760,CHH7701,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 04:19PM CST,Sun 07:29PM CST
1761,CSZ9426,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 05:44PM CST,Sun 07:27PM CST
1762,CSN3667,B738,Guiyang Longdongbao (KWE / ZUGY),Sun 06:01PM CST,Sun 07:26PM CST
1763,CSN3172,A330,Beijing Daxing International Airport (PKX / ZBAD),Sun 04:17PM CST,Sun 07:22PM CST
1764,CES2951,A320,Changzhou Benniu (CZX / ZSCG),Sun 04:54PM CST,Sun 07:16PM CST
1765,CSN3562,A21N,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 05:01PM CST,Sun 07:16PM CST
1766,CCA4389,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 05:17PM CST,Sun 07:13PM CST
1767,CXA8141,B788,Beijing Daxing International Airport (PKX / ZBAD),Sun 04:09PM CST,Sun 07:12PM CST
1768,CXA8141,B788,Beijing Daxing International Airport (PKX / ZBAD),Sun 04:09PM CST,Sun 07:12PM CST
1769,CSN6550,A321,Ningbo Lishe Int'l (NGB / ZSNB),Sun 05:03PM CST,Sun 07:09PM CST
1770,CSN3832,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 04:42PM CST,Sun 07:08PM CST
1771,CHH7342,B738,Guiyang Longdongbao (KWE / ZUGY),Sun 05:39PM CST,Sun 07:05PM CST
1772,CSZ9912,B738,Qingdao Liuting Int'l (TAO / ZSQD),Sun 03:53PM CST,Sun 07:04PM CST
1773,CES5349,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 04:34PM CST,Sun 07:03PM CST
1774,CSZ9622,B738,Harbin Taiping Int'l (HRB / ZYHB),Sun 02:28PM CST,Sun 06:58PM CST
1775,CSZ9404,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 04:50PM CST,Sun 06:58PM CST
1776,CSZ8408,B738,Taiyuan Wusu (TYN / ZBYN),Sun 04:10PM CST,Sun 06:54PM CST
1777,CCA1357,B789,Beijing Capital Int'l (PEK / ZBAA),Sun 03:37PM CST,Sun 06:53PM CST
1778,CES2483,B738,Wuhan Tianhe (WUH / ZHHH),Sun 04:59PM CST,Sun 06:53PM CST
1779,CSZ8958,B738,Nantong (NTG / ZSNT),Sun 04:28PM CST,Sun 06:50PM CST
1780,CSZ8978,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 05:10PM CST,Sun 06:47PM CST
1781,CSN6311,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 03:27PM CST,Sun 06:44PM CST
1782,CSZ9890,A320,Hefei Xinqiao Airport (HFE / ZSOF),Sun 04:36PM CST,Sun 06:44PM CST
1783,CSN6482,A330,Harbin Taiping Int'l (HRB / ZYHB),Sun 02:23PM CST,Sun 06:42PM CST
1784,CES6371,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 04:36PM CST,Sun 06:39PM CST
1785,CSZ9804,B738,Wuxi (WUX / ZSWX),Sun 04:19PM CST,Sun 06:37PM CST
1786,CES2449,A333,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 04:14PM CST,Sun 06:36PM CST
1787,CSN3798,A21N,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 04:32PM CST,Sun 06:32PM CST
1788,CSZ9508,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 04:12PM CST,Sun 06:31PM CST
1789,CXA8317,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 04:10PM CST,Sun 06:30PM CST
1790,CSN8594,A321,Changchun Longjia Int'l (CGQ / ZYCC),Sun 02:04PM CST,Sun 06:29PM CST
1791,CSC8458,A319,Xichang Qingshan (XIC / ZUXC),Sun 04:23PM CST,Sun 06:26PM CST
1792,CES5345,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 03:55PM CST,Sun 06:25PM CST
1793,CSZ9412,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 04:20PM CST,Sun 06:22PM CST
1794,CSN8736,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 03:09PM CST,Sun 06:21PM CST
1795,CHH7705,B789,Beijing Capital Int'l (PEK / ZBAA),Sun 03:06PM CST,Sun 06:20PM CST
1796,CSN3160,A330,Beijing Daxing International Airport (PKX / ZBAD),Sun 03:13PM CST,Sun 06:16PM CST
1797,CES5343,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 03:52PM CST,Sun 06:13PM CST
1798,CCA1733,A330,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 04:16PM CST,Sun 06:11PM CST
1799,CSZ8974,A320,Bazhong Enyang Airport (BZX / ZUBZ),Sun 04:15PM CST,Sun 06:11PM CST
1800,CSZ9104,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 02:53PM CST,Sun 06:09PM CST
1801,CSZ9880,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 03:51PM CST,Sun 06:06PM CST
1802,CCA1319,B737,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 02:53PM CST,Sun 06:06PM CST
1803,CSN3743,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 04:05PM CST,Sun 06:03PM CST
1804,CCA1319,B737,Tianjin Binhai Int'l (TSN / ZBTJ),Sun 02:53PM CST,Sun 06:06PM CST
1805,CSN3743,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 04:05PM CST,Sun 06:03PM CST
1806,CQH8672,A320,Huai'an Lianshui (HIA / ZSSH),Sun 03:12PM CST,Sun 06:01PM CST
1807,CSZ9438,B738,Kunming Changshui Int'l (KMG / ZPPP),Sun 04:22PM CST,Sun 05:59PM CST
1808,CDG4845,B738,Penglai International (YNT / ZSYT),Sun 02:34PM CST,Sun 05:56PM CST
1809,CCA1397,A330,Beijing Capital Int'l (PEK / ZBAA),Sun 02:48PM CST,Sun 05:55PM CST
1810,CSZ9212,A333,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 03:38PM CST,Sun 05:52PM CST
1811,CSZ9242,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 03:31PM CST,Sun 05:50PM CST
1812,CSN3355,B788,Wuhan Tianhe (WUH / ZHHH),Sun 04:06PM CST,Sun 05:50PM CST
1813,CSZ9842,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 03:41PM CST,Sun 05:48PM CST
1814,CSZ9424,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 04:11PM CST,Sun 05:48PM CST
1815,EPA6244,B738,Shiyan Wudangshan (WDS / ZHSY),Sun 03:45PM CST,Sun 05:42PM CST
1816,CHH7568,B738,Weifang (WEF / ZSWF),Sun 02:57PM CST,Sun 05:40PM CST
1817,CSN3552,A321,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 03:21PM CST,Sun 05:38PM CST
1818,CES5243,A321,Ningbo Lishe Int'l (NGB / ZSNB),Sun 03:43PM CST,Sun 05:34PM CST
1819,DKH1201,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 03:17PM CST,Sun 05:29PM CST
1820,CSN6588,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 03:22PM CST,Sun 05:27PM CST
1821,TBA9937,A330,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 03:11PM CST,Sun 05:26PM CST
1822,TBA9937,A330,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 03:11PM CST,Sun 05:26PM CST
1823,CSN8748,A321,Lanzhou Zhongchuan International (LHW / ZLLL),Sun 02:34PM CST,Sun 05:23PM CST
1824,CSN6357,A320,Qingdao Liuting Int'l (TAO / ZSQD),Sun 02:21PM CST,Sun 05:22PM CST
1825,CES5341,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 03:00PM CST,Sun 05:19PM CST
1826,CSN3466,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 03:38PM CST,Sun 05:17PM CST
1827,CSN5556,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 03:23PM CST,Sun 05:16PM CST
1828,CCA4313,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 03:21PM CST,Sun 05:14PM CST
1829,CSN8678,A320,Yan'an (ENY / ZLYA),Sun 02:43PM CST,Sun 05:09PM CST
1830,EPA6388,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 03:02PM CST,Sun 05:07PM CST
1831,CSN6142,A332,Beijing Daxing International Airport (PKX / ZBAD),Sun 02:10PM CST,Sun 05:04PM CST
1832,CSZ9422,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 03:18PM CST,Sun 05:00PM CST
1833,CHH7873,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 02:30PM CST,Sun 04:59PM CST
1834,CSN3458,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 03:08PM CST,Sun 04:59PM CST
1835,CES2363,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 02:44PM CST,Sun 04:52PM CST
1836,CCA1303,A330,Beijing Capital Int'l (PEK / ZBAA),Sun 01:46PM CST,Sun 04:50PM CST
1837,CSN6325,A321,Ningbo Lishe Int'l (NGB / ZSNB),Sun 02:54PM CST,Sun 04:49PM CST
1838,CSZ9634,A319,Yangzhou Taizhou (YTY / ZSYA),Sun 02:26PM CST,Sun 04:46PM CST
1839,CSZ9602,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 12:56PM CST,Sun 04:45PM CST
1840,CSZ9952,B738,Mianyang Nanjiao (MIG / ZUMY),Sun 02:43PM CST,Sun 04:42PM CST
1841,CXA8377,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 02:26PM CST,Sun 04:42PM CST
1842,EPA6234,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 02:53PM CST,Sun 04:40PM CST
1843,CHH7742,B789,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 02:42PM CST,Sun 04:34PM CST
1844,CHH7756,A333,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 02:20PM CST,Sun 04:30PM CST
1845,CES2557,B735,Wuhan Tianhe (WUH / ZHHH),Sun 02:47PM CST,Sun 04:29PM CST
1846,CHH7068,B738,Xuzhou (XUZ / ZSXZ),Sun 02:09PM CST,Sun 04:27PM CST
1847,CES2325,A320,Nanchang Changbei Int'l (KHN / ZSCN),Sun 02:54PM CST,Sun 04:25PM CST
1848,CSZ9878,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Sun 02:20PM CST,Sun 04:23PM CST
1849,CQH8881,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 01:59PM CST,Sun 04:21PM CST
1850,CUA5867,737,Rizhao Shanzihe (RIZ / ZSRZ),Sun 01:30PM CST,Sun 04:18PM CST
1851,CSN3152,A330,Beijing Daxing International Airport (PKX / ZBAD),Sun 01:14PM CST,Sun 04:15PM CST
1852,CSZ9428,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 02:40PM CST,Sun 04:14PM CST
1853,CSN6752,A321,Shanghai Pudong Int'l (PVG / ZSPD),Sun 01:52PM CST,Sun 04:12PM CST
1854,CSN6477,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Sun 01:55PM CST,Sun 04:10PM CST
1855,CSN3436,A320,Guiyang Longdongbao (KWE / ZUGY),Sun 02:54PM CST,Sun 04:08PM CST
1856,CSN6309,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Sun 12:14PM CST,Sun 04:06PM CST
1857,OKA2747,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Sun 01:13PM CST,Sun 04:04PM CST
1858,CQH8614,A320,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 02:20PM CST,Sun 04:02PM CST
1859,CSZ9140,A320,Yuncheng (YCU / ZBYC),Sun 01:38PM CST,Sun 04:00PM CST
1860,CSZ9902,B739,Jinan Yaoqiang (TNA / ZSJN),Sun 01:13PM CST,Sun 03:58PM CST
1861,CES5339,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 01:49PM CST,Sun 03:55PM CST
1862,CSC8703,A320,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 01:53PM CST,Sun 03:51PM CST
1863,CSZ9132,B739,Taiyuan Wusu (TYN / ZBYN),Sun 01:11PM CST,Sun 03:50PM CST
1864,CSZ8962,A319,Ningbo Lishe Int'l (NGB / ZSNB),Sun 01:48PM CST,Sun 03:49PM CST
1865,CSN3214,A21N,Xi'an Xianyang Int'l (XIY / ZLXY),Sun 01:27PM CST,Sun 03:46PM CST
1866,CSZ9328,B738,Nanning Wuxu Int'l (NNG / ZGNN),Sun 02:38PM CST,Sun 03:45PM CST
1867,CSN3554,A330,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 01:23PM CST,Sun 03:44PM CST
1868,CHH7709,A333,Beijing Capital Int'l (PEK / ZBAA),Sun 12:32PM CST,Sun 03:40PM CST
1869,CSN8582,A320,Lijiang (LJG / ZPLJ),Sun 01:31PM CST,Sun 03:37PM CST
1870,CHH7764,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 01:15PM CST,Sun 03:36PM CST
1871,CHH7058,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 01:56PM CST,Sun 03:35PM CST
1872,CSZ9102,B738,Beijing Capital Int'l (PEK / ZBAA),Sun 12:14PM CST,Sun 03:32PM CST
1873,CSZ9324,B738,Sanya Phoenix Int'l (SYX / ZJSY),Sun 02:11PM CST,Sun 03:30PM CST
1874,CSN6654,A321,Nanchong (NAO / ZUNC),Sun 01:38PM CST,Sun 03:28PM CST
1875,CSZ9840,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Sun 01:23PM CST,Sun 03:27PM CST
1876,CSZ9504,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Sun 12:56PM CST,Sun 03:24PM CST
1877,CCA4329,A319,Chengdu Shuangliu Int'l (CTU / ZUUU),Sun 01:23PM CST,Sun 03:23PM CST
1878,CSN6922,A321,Huai'an Lianshui (HIA / ZSSH),Sun 12:49PM CST,Sun 03:21PM CST
1879,CSZ9922,A319,Nantong (NTG / ZSNT),Sun 12:57PM CST,Sun 03:20PM CST
1880,CSN6609,A321,Changchun Longjia Int'l (CGQ / ZYCC),Sun 11:01AM CST,Sun 03:18PM CST
1881,CSC8781,A319,Chongqing Jiangbei Int'l (CKG / ZUCK),Sun 01:36PM CST,Sun 03:15PM CST
1882,CSZ9646,A320,Nanchang Changbei Int'l (KHN / ZSCN),Sun 01:43PM CST,Sun 03:13PM CST
