,标识符,机型,始发地,出发,到达
4625,CSN3944,B737,Fuyang (FUG / ZSFY),Wed 06:24PM CST,Wed 08:19PM CST
4626,CSZ9224,A320,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 06:11PM CST,Wed 08:19PM CST
4627,CES5313,A359,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 06:08PM CST,Wed 08:16PM CST
4628,CES7072,B735,Beijing Capital Int'l (PEK / ZBAA),Wed 05:18PM CST,Wed 08:16PM CST
4629,JYH1034,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 06:20PM CST,Wed 08:14PM CST
4630,CSN6275,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 04:09PM CST,Wed 08:10PM CST
4631,CSN6632,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 06:12PM CST,Wed 08:09PM CST
4632,CES6511,A320,Hefei Xinqiao Airport (HFE / ZSOF),Wed 06:17PM CST,Wed 08:08PM CST
4633,CSN3212,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 05:56PM CST,Wed 08:07PM CST
4634,CSN3536,A21N,Qingdao Liuting Int'l (TAO / ZSQD),Wed 05:08PM CST,Wed 08:06PM CST
4635,CXA8325,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 06:45PM CST,Wed 08:04PM CST
4636,CSN8220,B737,Nanning Wuxu Int'l (NNG / ZGNN),Wed 07:12PM CST,Wed 08:03PM CST
4637,CSN3814,B738,Hefei Xinqiao Airport (HFE / ZSOF),Wed 06:05PM CST,Wed 08:00PM CST
4638,CSN3898,RJ85,Jieyang Chaoshan International Airport (SWA / ZGOW),Wed 06:59PM CST,Wed 07:59PM CST
4639,CSN8532,A319,Nanchang Changbei Int'l (KHN / ZSCN),Wed 06:40PM CST,Wed 07:58PM CST
4640,CSN3954,B737,Jining (JNG / ZSJG),Wed 05:46PM CST,Wed 07:56PM CST
4641,CCA1365,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 04:55PM CST,Wed 07:53PM CST
4642,CSZ9656,A320,Quanzhou Jinjiang (JJN / ZSQZ),Wed 06:39PM CST,Wed 07:52PM CST
4643,CSN8530,A321,Shanghai Pudong Int'l (PVG / ZSPD),Wed 05:45PM CST,Wed 07:49PM CST
4644,CBJ5270,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 05:52PM CST,Wed 07:48PM CST
4645,CHH7350,A333,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 05:59PM CST,Wed 07:48PM CST
4646,CCA1727,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 05:57PM CST,Wed 07:46PM CST
4647,CSN5576,A21N,Jinan Yaoqiang (TNA / ZSJN),Wed 05:08PM CST,Wed 07:44PM CST
4648,CHH7042,A333,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 06:19PM CST,Wed 07:43PM CST
4649,CDG4629,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 06:43PM CST,Wed 07:42PM CST
4650,CES5281,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 04:44PM CST,Wed 07:41PM CST
4651,CSN3700,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 05:51PM CST,Wed 07:41PM CST
4652,CSN3526,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 05:42PM CST,Wed 07:39PM CST
4653,CSN3206,B738,Lanzhou Zhongchuan International (LHW / ZLLL),Wed 05:06PM CST,Wed 07:39PM CST
4654,CSN3104,B77W,Beijing Daxing International Airport (PKX / ZBAD),Wed 04:48PM CST,Wed 07:34PM CST
4655,CSN3180,B788,Beijing Daxing International Airport (PKX / ZBAD),Wed 04:55PM CST,Wed 07:32PM CST
4656,CES6896,B738,Dashuipo (WEH / ZSWH),Wed 04:24PM CST,Wed 07:31PM CST
4657,CSN3408,A320,Kunming Changshui Int'l (KMG / ZPPP),Wed 05:56PM CST,Wed 07:28PM CST
4658,CSN3502,A21N,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 05:33PM CST,Wed 07:28PM CST
4659,JYH1268,B738,Nanchang Changbei Int'l (KHN / ZSCN),Wed 06:11PM CST,Wed 07:27PM CST
4660,CHH7801,A332,Beijing Capital Int'l (PEK / ZBAA),Wed 04:34PM CST,Wed 07:26PM CST
4661,CSN3602,A321,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 03:42PM CST,Wed 07:23PM CST
4662,CSN6885,B788,Urumqi Diwopu Int'l (URC / ZWWW),Wed 03:10PM CST,Wed 07:22PM CST
4663,CDG4675,B738,Qingdao Liuting Int'l (TAO / ZSQD),Wed 04:23PM CST,Wed 07:20PM CST
4664,CCA1301,A332,Beijing Capital Int'l (PEK / ZBAA),Wed 04:16PM CST,Wed 07:18PM CST
4665,CSN3334,E190,Meixian (MXZ / ZGMX),Wed 06:29PM CST,Wed 07:18PM CST
4666,CES5311,B773,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 05:12PM CST,Wed 07:16PM CST
4667,CSN3412,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 05:51PM CST,Wed 07:15PM CST
4668,CSN3292,B737,Xinyang Minggang Airport (XAI / ZHXY),Wed 05:34PM CST,Wed 07:12PM CST
4669,CSH9351,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 05:20PM CST,Wed 07:10PM CST
4670,JYH1030,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 05:06PM CST,Wed 07:07PM CST
4671,CSN8293,B737,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 05:15PM CST,Wed 07:07PM CST
4672,CES5237,A320,Ningbo Lishe Int'l (NGB / ZSNB),Wed 05:08PM CST,Wed 07:06PM CST
4673,CCA4303,A332,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 05:12PM CST,Wed 07:06PM CST
4674,CSN344,A388,Melbourne Tullamarine (MEL / YMML),Wed 01:09PM AEDT,Wed 07:03PM CST
4675,CSN3347,B737,Wuhan Tianhe (WUH / ZHHH),Wed 05:32PM CST,Wed 06:59PM CST
4676,CHH7857,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 04:54PM CST,Wed 06:59PM CST
4677,CHH7807,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 03:56PM CST,Wed 06:57PM CST
4678,CSN3130,A320,Changsha Huanghua Int'l (CSX / ZGHA),Wed 05:46PM CST,Wed 06:55PM CST
4679,CCA1725,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 04:59PM CST,Wed 06:55PM CST
4680,CSN3878,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 05:29PM CST,Wed 06:52PM CST
4681,CSN3942,A320,Bijie Feixiong (BFJ / ZUBJ),Wed 05:30PM CST,Wed 06:52PM CST
4682,CSN8110,B789,Vancouver Int'l (CYVR),Tue 02:13PM PST,Wed 06:50PM CST
4683,CES9793,A321,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 04:51PM CST,Wed 06:50PM CST
4684,CSN3446,A320,Lijiang (LJG / ZPLJ),Wed 04:48PM CST,Wed 06:48PM CST
4685,ALK880,A333,Bandaranaike Int'l (CMB / VCBI),Wed 11:01AM +0530,Wed 06:47PM CST
4686,CHH7007,B738,Haikou Meilan Int'l (HAK / ZJHK),Wed 05:51PM CST,Wed 06:45PM CST
4687,CHH6012,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 04:49PM CST,Wed 06:45PM CST
4688,CSN8266,A330,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 04:38PM CST,Wed 06:43PM CST
4689,CSN3540,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 04:43PM CST,Wed 06:42PM CST
4690,CCA1387,B732,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 03:43PM CST,Wed 06:41PM CST
4691,CSZ9866,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 04:46PM CST,Wed 06:40PM CST
4692,CSN3316,A321,Hohhot Baita Int'l (HET / ZBHH),Wed 03:47PM CST,Wed 06:39PM CST
4693,CSN3162,A359,Beijing Daxing International Airport (PKX / ZBAD),Wed 03:52PM CST,Wed 06:36PM CST
4694,CSH9313,A333,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 04:35PM CST,Wed 06:36PM CST
4695,CHH7036,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 05:07PM CST,Wed 06:32PM CST
4696,CSN3822,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 04:42PM CST,Wed 06:31PM CST
4697,CCA1327,A333,Beijing Capital Int'l (PEK / ZBAA),Wed 03:29PM CST,Wed 06:30PM CST
4698,CDG1171,B738,Jinan Yaoqiang (TNA / ZSJN),Wed 04:01PM CST,Wed 06:29PM CST
4699,CSN3706,A320,Wuhan Tianhe (WUH / ZHHH),Wed 04:56PM CST,Wed 06:27PM CST
4700,CHH7462,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 04:25PM CST,Wed 06:25PM CST
4701,CES2305,A320,Lanzhou Zhongchuan International (LHW / ZLLL),Wed 03:46PM CST,Wed 06:23PM CST
4702,CCA4341,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 04:51PM CST,Wed 06:22PM CST
4703,CHH7230,B738,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Wed 03:39PM CST,Wed 06:22PM CST
4704,CSN8830,A319,Huangyan Luqiao (HYN / ZSLQ),Wed 04:24PM CST,Wed 06:21PM CST
4705,CSN3607,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Wed 02:55PM CST,Wed 06:20PM CST
4706,CSN6851,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 02:18PM CST,Wed 06:18PM CST
4707,CSZ9672,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 02:01PM CST,Wed 06:16PM CST
4708,CSN3800,A21N,Qingdao Liuting Int'l (TAO / ZSQD),Wed 03:19PM CST,Wed 06:14PM CST
4709,CSN5446,B738,Hefei Xinqiao Airport (HFE / ZSOF),Wed 04:18PM CST,Wed 06:12PM CST
4710,CSN3395,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 04:07PM CST,Wed 06:12PM CST
4711,CSN6295,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 04:56PM CST,Wed 06:10PM CST
4712,CHH7032,B738,Weifang (WEF / ZSWF),Wed 03:30PM CST,Wed 06:09PM CST
4713,CHH7809,B789,Beijing Capital Int'l (PEK / ZBAA),Wed 03:14PM CST,Wed 06:08PM CST
4714,CSN3672,A320,Yiwu (YIW / ZSYW),Wed 04:19PM CST,Wed 06:06PM CST
4715,CSN3616,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 01:53PM CST,Wed 06:05PM CST
4716,CDC8995,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 04:15PM CST,Wed 06:04PM CST
4717,CHH7388,B738,Urumqi Diwopu Int'l (URC / ZWWW),Wed 01:50PM CST,Wed 06:03PM CST
4718,CSN3302,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 03:09PM CST,Wed 06:02PM CST
4719,CCA4355,B737,Dachuan (DAX / ZUDX),Wed 04:18PM CST,Wed 06:01PM CST
4720,CSC8735,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 04:09PM CST,Wed 06:01PM CST
4721,CSN3512,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 04:02PM CST,Wed 05:59PM CST
4722,CSN3518,A321,Ningbo Lishe Int'l (NGB / ZSNB),Wed 03:57PM CST,Wed 05:57PM CST
4723,CSN3248,A21N,Changde Taohuayuan (CGD / ZGCD),Wed 04:38PM CST,Wed 05:56PM CST
4724,CSN3150,A359,Beijing Daxing International Airport (PKX / ZBAD),Wed 03:12PM CST,Wed 05:54PM CST
4725,CSN3150,A359,Beijing Daxing International Airport (PKX / ZBAD),Wed 03:12PM CST,Wed 05:54PM CST
4726,JYH1024,B738,Wuxi (WUX / ZSWX),Wed 03:39PM CST,Wed 05:53PM CST
4727,CSN3106,A359,Beijing Daxing International Airport (PKX / ZBAD),Wed 03:10PM CST,Wed 05:50PM CST
4728,CSN6564,A319,Anshan (AOG / ZYAS),Wed 02:09PM CST,Wed 05:47PM CST
4729,JYH1200,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 04:20PM CST,Wed 05:45PM CST
4730,CUA5899,737,Beijing Daxing International Airport (PKX / ZBAD),Wed 02:58PM CST,Wed 05:44PM CST
4731,CSZ9974,A320,Jinan Yaoqiang (TNA / ZSJN),Wed 03:10PM CST,Wed 05:42PM CST
4732,CSN3538,A21N,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 03:41PM CST,Wed 05:42PM CST
4733,CES5132,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 03:49PM CST,Wed 05:40PM CST
4734,CSN3880,A320,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 04:34PM CST,Wed 05:36PM CST
4735,CSN6529,A320,Xinzhou Wutaishan (WUT / ZBXZ),Wed 03:06PM CST,Wed 05:35PM CST
4736,CCA4349,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 04:08PM CST,Wed 05:33PM CST
4737,CCA1721,A333,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 03:42PM CST,Wed 05:31PM CST
4738,CSN6783,A321,Haikou Meilan Int'l (HAK / ZJHK),Wed 04:40PM CST,Wed 05:29PM CST
4739,CES6734,B738,Wuhan Tianhe (WUH / ZHHH),Wed 03:56PM CST,Wed 05:26PM CST
4740,CSN3884,B738,Yiwu (YIW / ZSYW),Wed 03:42PM CST,Wed 05:23PM CST
4741,CSN6796,A21N,Haikou Meilan Int'l (HAK / ZJHK),Wed 04:30PM CST,Wed 05:23PM CST
4742,CES5309,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 03:10PM CST,Wed 05:21PM CST
4743,CSN6495,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 01:20PM CST,Wed 05:21PM CST
4744,CSN3232,B738,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 03:08PM CST,Wed 05:14PM CST
4745,CSN3378,B738,Yichang (YIH / ZHYC),Wed 03:46PM CST,Wed 05:12PM CST
4746,CSN3694,A21N,Ningbo Lishe Int'l (NGB / ZSNB),Wed 03:08PM CST,Wed 05:10PM CST
4747,CSZ9862,B738,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 03:03PM CST,Wed 05:09PM CST
4748,CSN3752,A21N,Taiyuan Wusu (TYN / ZBYN),Wed 02:41PM CST,Wed 05:07PM CST
4749,CXA8347,B738,Fuzhou Changle Int'l (FOC / ZSFZ),Wed 03:36PM CST,Wed 05:04PM CST
4750,CCA4333,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 03:13PM CST,Wed 05:02PM CST
4751,CES2870,A320,Huai'an Lianshui (HIA / ZSSH),Wed 02:47PM CST,Wed 05:01PM CST
4752,CSN3986,B738,Jining (JNG / ZSJG),Wed 03:00PM CST,Wed 04:59PM CST
4753,CSN3102,B788,Beijing Daxing International Airport (PKX / ZBAD),Wed 02:18PM CST,Wed 04:58PM CST
4754,CXA8381,B738,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 02:57PM CST,Wed 04:57PM CST
4755,CSN6739,A321,Sanya Phoenix Int'l (SYX / ZJSY),Wed 03:51PM CST,Wed 04:57PM CST
4756,DKH1043,A320,Shanghai Pudong Int'l (PVG / ZSPD),Wed 02:51PM CST,Wed 04:55PM CST
4757,CSC8747,A321,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 03:29PM CST,Wed 04:55PM CST
4758,CSN5302,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 12:42PM CST,Wed 04:53PM CST
4759,CHH7243,B738,Dongying Shengli (DOY / ZSDY),Wed 02:04PM CST,Wed 04:52PM CST
4760,JYH1028,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 03:20PM CST,Wed 04:49PM CST
4761,CHH7243,B738,Dongying Shengli (DOY / ZSDY),Wed 02:04PM CST,Wed 04:52PM CST
4762,JYH1028,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 03:20PM CST,Wed 04:49PM CST
4763,CES6625,A333,Beijing Daxing International Airport (PKX / ZBAD),Wed 02:01PM CST,Wed 04:48PM CST
4764,CSN6339,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 01:08PM CST,Wed 04:47PM CST
4765,CQH8855,A320,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 02:46PM CST,Wed 04:45PM CST
4766,CSN3244,RJ85,Nanyang (NNY / ZHNY),Wed 02:42PM CST,Wed 04:42PM CST
4767,CSN3416,A21N,Kunming Changshui Int'l (KMG / ZPPP),Wed 03:18PM CST,Wed 04:42PM CST
4768,CES5257,A321,Qingdao Liuting Int'l (TAO / ZSQD),Wed 01:41PM CST,Wed 04:41PM CST
4769,CSN6771,A321,Haikou Meilan Int'l (HAK / ZJHK),Wed 03:45PM CST,Wed 04:38PM CST
4770,CSN3236,A21N,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 02:29PM CST,Wed 04:32PM CST
4771,CBJ5854,A321,Qingdao Liuting Int'l (TAO / ZSQD),Wed 01:35PM CST,Wed 04:30PM CST
4772,CES5739,B732,Kunming Changshui Int'l (KMG / ZPPP),Wed 02:59PM CST,Wed 04:27PM CST
4773,CSN3870,A21N,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 02:35PM CST,Wed 04:26PM CST
4774,CSN6625,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 02:20PM CST,Wed 04:23PM CST
4775,CSN3186,A321,Beijing Daxing International Airport (PKX / ZBAD),Wed 01:35PM CST,Wed 04:23PM CST
4776,CSN5444,A319,Dali (DLU / ZPDL),Wed 02:33PM CST,Wed 04:20PM CST
4777,CES2917,A321,Wuxi (WUX / ZSWX),Wed 02:06PM CST,Wed 04:19PM CST
4778,CES2917,A321,Wuxi (WUX / ZSWX),Wed 02:06PM CST,Wed 04:19PM CST
4779,MKR985,A321,Phnom Penh Int'l (Pochentong Int'l) (PNH / VDPP),Wed 12:48PM +07,Wed 04:17PM CST
4780,CQH8899,A320,Shijiazhuang Zhengding International Airport (SJW / ZBSJ),Wed 01:31PM CST,Wed 04:14PM CST
4781,CSN3318,A319,Longnan Chengzhou (LNL / ZLLN),Wed 02:06PM CST,Wed 04:13PM CST
4782,CSN8778,A320,Penglai International (YNT / ZSYT),Wed 01:01PM CST,Wed 04:13PM CST
4783,CCA4301,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 02:20PM CST,Wed 04:10PM CST
4784,CSN3532,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 02:07PM CST,Wed 04:10PM CST
4785,CSN8739,A320,Rizhao Shanzihe (RIZ / ZSRZ),Wed 01:43PM CST,Wed 04:07PM CST
4786,CSN5360,A21N,Hefei Xinqiao Airport (HFE / ZSOF),Wed 02:08PM CST,Wed 04:06PM CST
4787,CSZ9824,B738,Wuxi (WUX / ZSWX),Wed 01:50PM CST,Wed 04:04PM CST
4788,CSN5630,A320,Changsha Huanghua Int'l (CSX / ZGHA),Wed 02:56PM CST,Wed 04:04PM CST
4789,CHH7730,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 01:58PM CST,Wed 03:59PM CST
4790,CSN3742,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 02:53PM CST,Wed 03:54PM CST
4791,CSN3600,A21N,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 02:02PM CST,Wed 03:52PM CST
4792,CSN3238,B789,Xi'an Xianyang Int'l (XIY / ZLXY),Wed 01:47PM CST,Wed 03:50PM CST
4793,CSH9311,B789,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 01:52PM CST,Wed 03:48PM CST
4794,CCA8231,A320,Wuhan Tianhe (WUH / ZHHH),Wed 02:17PM CST,Wed 03:47PM CST
4795,CHH7152,B738,Shanghai Pudong Int'l (PVG / ZSPD),Wed 01:33PM CST,Wed 03:46PM CST
4796,CHH7152,B738,Shanghai Pudong Int'l (PVG / ZSPD),Wed 01:33PM CST,Wed 03:46PM CST
4797,CSN3494,A21N,Kunming Changshui Int'l (KMG / ZPPP),Wed 02:20PM CST,Wed 03:44PM CST
4798,CSN6347,A320,Shenyang Taoxian Int'l (SHE / ZYTX),Wed 11:55AM CST,Wed 03:43PM CST
4799,CCA1837,B738,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 01:33PM CST,Wed 03:41PM CST
4800,CSN3510,A21N,Jinan Yaoqiang (TNA / ZSJN),Wed 01:02PM CST,Wed 03:38PM CST
4801,CSC8733,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 01:48PM CST,Wed 03:36PM CST
4802,CSN3764,A320,Wenzhou Int'l (WNZ / ZSWZ),Wed 01:52PM CST,Wed 03:35PM CST
4803,CSN3345,B738,Wuhan Tianhe (WUH / ZHHH),Wed 02:05PM CST,Wed 03:34PM CST
4804,CES2476,B738,Huangyan Luqiao (HYN / ZSLQ),Wed 01:27PM CST,Wed 03:33PM CST
4805,CSN3328,A320,Zhanjiang (ZHA / ZGZJ),Wed 02:49PM CST,Wed 03:31PM CST
4806,CSN3610,A321,Qingdao Liuting Int'l (TAO / ZSQD),Wed 12:29PM CST,Wed 03:29PM CST
4807,CSN3134,B738,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 12:36PM CST,Wed 03:29PM CST
4808,CES5305,A332,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 01:20PM CST,Wed 03:28PM CST
4809,CCA1339,B773,Beijing Capital Int'l (PEK / ZBAA),Wed 12:32PM CST,Wed 03:26PM CST
4810,CES5259,A320,Jinan Yaoqiang (TNA / ZSJN),Wed 12:47PM CST,Wed 03:26PM CST
4811,CES5215,A320,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 01:24PM CST,Wed 03:24PM CST
4812,CSN3406,A21N,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 01:58PM CST,Wed 03:22PM CST
4813,CUA5897,737,Beijing Daxing International Airport (PKX / ZBAD),Wed 12:17PM CST,Wed 03:18PM CST
4814,CSN5578,B737,Xishuangbanna Gasa (JHG / ZPJH),Wed 01:30PM CST,Wed 03:16PM CST
4815,CSN8252,A320,Luzhou (LZO / ZULZ),Wed 01:46PM CST,Wed 03:11PM CST
4816,CSN3702,A21N,Taiyuan Wusu (TYN / ZBYN),Wed 12:36PM CST,Wed 03:09PM CST
4817,CHH7040,A330,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 01:42PM CST,Wed 03:08PM CST
4818,CSC3155,A321,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 01:13PM CST,Wed 03:07PM CST
4819,CSN6493,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 10:59AM CST,Wed 03:06PM CST
4820,CSN3804,B789,Hangzhou Xiaoshan Int'l (HGH / ZSHC),Wed 01:15PM CST,Wed 03:04PM CST
4821,CSZ9676,A320,Changzhou Benniu (CZX / ZSCG),Wed 12:55PM CST,Wed 03:02PM CST
4822,CSZ9822,B738,Wuxi (WUX / ZSWX),Wed 12:44PM CST,Wed 03:01PM CST
4823,CSN6261,A320,Harbin Taiping Int'l (HRB / ZYHB),Wed 10:47AM CST,Wed 02:59PM CST
4824,CSZ9972,A320,Jinan Yaoqiang (TNA / ZSJN),Wed 12:24PM CST,Wed 02:58PM CST
4825,CSN3438,A330,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 01:07PM CST,Wed 02:57PM CST
4826,CSN8216,A320,Yancheng (YNZ / ZSYN),Wed 12:45PM CST,Wed 02:55PM CST
4827,CSN6979,B738,Urumqi Diwopu Int'l (URC / ZWWW),Wed 10:42AM CST,Wed 02:54PM CST
4828,CSN6476,B737,Yichang (YIH / ZHYC),Wed 01:29PM CST,Wed 02:52PM CST
4829,CHH7552,B738,Hanzhong (HZG / ZLHZ),Wed 12:53PM CST,Wed 02:51PM CST
4830,CSN3844,A21N,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 12:58PM CST,Wed 02:50PM CST
4831,MSR958,B77W,Cairo Int'l (CAI / HECA),Wed 12:37AM EET,Wed 02:49PM CST
4832,CSN3393,B738,Zhengzhou Xinzheng Int'l (CGO / ZHCC),Wed 12:40PM CST,Wed 02:47PM CST
4833,CCA1381,B738,Hohhot Baita Int'l (HET / ZBHH),Wed 11:57AM CST,Wed 02:47PM CST
4834,CSZ9996,A320,Qingdao Liuting Int'l (TAO / ZSQD),Wed 11:47AM CST,Wed 02:44PM CST
4835,CSN3300,A319,Handan (HDG / ZBHD),Wed 12:17PM CST,Wed 02:43PM CST
4836,CSN3691,B738,Guiyang Longdongbao (KWE / ZUGY),Wed 01:35PM CST,Wed 02:43PM CST
4837,CSN3112,A330,Beijing Daxing International Airport (PKX / ZBAD),Wed 12:04PM CST,Wed 02:41PM CST
4838,CSN3900,A320,Changzhou Benniu (CZX / ZSCG),Wed 12:29PM CST,Wed 02:38PM CST
4839,CSZ8996,A319,Tengchong Tuofeng (TCZ / ZPTC),Wed 12:47PM CST,Wed 02:37PM CST
4840,CSZ9860,A320,Nanjing Lukou Int'l (NKG / ZSNJ),Wed 12:37PM CST,Wed 02:36PM CST
4841,CCA4317,A321,Chengdu Shuangliu Int'l (CTU / ZUUU),Wed 12:46PM CST,Wed 02:35PM CST
4842,CSN6199,A320,Dalian Zhoushuizi Int'l (DLC / ZYTL),Wed 11:12AM CST,Wed 02:34PM CST
4843,CES5737,B738,Kunming Changshui Int'l (KMG / ZPPP),Wed 01:04PM CST,Wed 02:32PM CST
4844,CXA8373,B738,Xiamen Gaoqi Int'l (XMN / ZSAM),Wed 01:25PM CST,Wed 02:31PM CST
4845,CHH7142,A333,Shanghai Pudong Int'l (PVG / ZSPD),Wed 12:19PM CST,Wed 02:30PM CST
4846,CSN3605,A320,Changchun Longjia Int'l (CGQ / ZYCC),Wed 10:20AM CST,Wed 02:28PM CST
4847,CSN3488,A320,Lijiang (LJG / ZPLJ),Wed 12:26PM CST,Wed 02:26PM CST
4848,CSN8234,A320,Baoshan (BSD / ZPBS),Wed 12:35PM CST,Wed 02:24PM CST
4849,CCA1315,747,Beijing Capital Int'l (PEK / ZBAA),Wed 11:33AM CST,Wed 02:22PM CST
4850,CES9729,737,Dehong Mangshi (LUM / ZPMS),Wed 12:35PM CST,Wed 02:19PM CST
4851,GCR7895,A332,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 11:34AM CST,Wed 02:17PM CST
4852,GCR7895,A332,Tianjin Binhai Int'l (TSN / ZBTJ),Wed 11:34AM CST,Wed 02:17PM CST
4853,CSN3778,B738,Ningbo Lishe Int'l (NGB / ZSNB),Wed 12:16PM CST,Wed 02:15PM CST
4854,CSN8715,A320,Haikou Meilan Int'l (HAK / ZJHK),Wed 01:22PM CST,Wed 02:13PM CST
4855,CCA4395,B738,Chongqing Jiangbei Int'l (CKG / ZUCK),Wed 12:45PM CST,Wed 02:10PM CST
4856,CSN6789,B737,Nanyang (NNY / ZHNY),Wed 12:08PM CST,Wed 02:09PM CST
4857,CSN3524,B77W,Shanghai Hongqiao Int'l (SHA / ZSSS),Wed 12:07PM CST,Wed 02:06PM CST
4858,CSN3410,A359,Kunming Changshui Int'l (KMG / ZPPP),Wed 12:39PM CST,Wed 02:05PM CST
4859,CSN3284,A320,Quanzhou Jinjiang (JJN / ZSQZ),Wed 12:44PM CST,Wed 02:03PM CST
